,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
16885,2019-12-06 17:00:00,74.0335059280594,315,378
16886,2019-12-06 18:00:00,69.2635546301228,315,378
16887,2019-12-06 19:00:00,70.8530874415505,315,378
16888,2019-12-06 20:00:00,72.8659042351085,315,378
16889,2019-12-06 21:00:00,72.8659042351085,315,378
16890,2019-12-06 22:00:00,63.1341429022363,315,378
16891,2019-12-06 23:00:00,54.9850888878067,315,378
16892,2019-12-07 00:00:00,53.1864644435029,315,378
16893,2019-12-07 01:00:00,53.4026216584916,315,378
16894,2019-12-07 02:00:00,48.2394029813803,315,378
16895,2019-12-07 03:00:00,50.0111987458809,315,378
16896,2019-12-07 04:00:00,50.0111987458809,315,378
16897,2019-12-07 05:00:00,54.7751768595958,315,378
16898,2019-12-07 06:00:00,51.5984495891107,315,378
16899,2019-12-07 07:00:00,57.9544648840795,315,378
16900,2019-12-07 08:00:00,59.5449410109709,315,378
16901,2019-12-07 09:00:00,64.3192039751737,315,378
16902,2019-12-07 10:00:00,64.3192039751737,315,378
16903,2019-12-07 11:00:00,62.7273465085205,315,378
16904,2019-12-07 12:00:00,57.799653978203,315,378
16905,2019-12-07 13:00:00,56.2053378248009,315,378
16906,2019-12-07 14:00:00,54.6113541308032,315,378
16907,2019-12-07 15:00:00,54.6113541308032,315,378
16908,2019-12-07 16:00:00,57.799653978203,315,378
16909,2019-12-07 17:00:00,66.0860045698028,315,378
16910,2019-12-07 18:00:00,72.4430811050993,315,378
16911,2019-12-07 19:00:00,80.2555917055005,315,378
16912,2019-12-07 20:00:00,78.9855683020639,315,378
16913,2019-12-07 21:00:00,70.6903105099985,315,378
16914,2019-12-07 22:00:00,72.4430811050993,315,378
16915,2019-12-07 23:00:00,64.3192039751737,315,378
16916,2019-12-08 00:00:00,64.3192039751737,315,378
16917,2019-12-08 01:00:00,64.4980619863884,315,378
16918,2019-12-08 02:00:00,62.5843430899454,315,378
16919,2019-12-08 03:00:00,62.7273465085205,315,378
16920,2019-12-08 04:00:00,61.135914158537,315,378
16921,2019-12-08 05:00:00,64.3192039751737,315,378
16922,2019-12-08 06:00:00,67.8822509939086,315,378
16923,2019-12-08 07:00:00,64.4980619863884,315,378
16924,2019-12-08 08:00:00,67.8822509939086,315,378
16925,2019-12-08 09:00:00,65.2674497739877,315,378
16926,2019-12-08 10:00:00,61.5532289973483,315,378
16927,2019-12-08 11:00:00,64.4980619863884,315,378
16928,2019-12-08 12:00:00,66.2987179363221,315,378
16929,2019-12-08 13:00:00,62.91073040428,315,378
16930,2019-12-08 14:00:00,61.3240572695578,315,378
16931,2019-12-08 15:00:00,59.5449410109709,315,378
16932,2019-12-08 16:00:00,64.7159949317014,315,378
16933,2019-12-08 17:00:00,71.5541752799933,315,378
16934,2019-12-08 18:00:00,74.2234464303565,315,378
16935,2019-12-08 19:00:00,71.2853421118255,315,378
16936,2019-12-08 20:00:00,69.7056669145343,315,378
16937,2019-12-08 21:00:00,71.0515305957585,315,378
16938,2019-12-08 22:00:00,67.8822509939086,315,378
16939,2019-12-08 23:00:00,66.0860045698028,315,378
16940,2019-12-09 00:00:00,62.91073040428,315,378
16941,2019-12-09 01:00:00,61.135914158537,315,378
16942,2019-12-09 02:00:00,57.9544648840795,315,378
16943,2019-12-09 03:00:00,59.7380950483023,315,378
16944,2019-12-09 04:00:00,54.6113541308032,315,378
16945,2019-12-09 05:00:00,56.3645278521873,315,378
16946,2019-12-09 06:00:00,57.9544648840795,315,378
16947,2019-12-09 07:00:00,62.7273465085205,315,378
16948,2019-12-09 08:00:00,62.91073040428,315,378
16949,2019-12-09 09:00:00,67.6745151441811,315,378
16950,2019-12-09 10:00:00,59.7380950483023,315,378
16951,2019-12-09 11:00:00,62.7273465085205,315,378
16952,2019-12-09 12:00:00,62.91073040428,315,378
16953,2019-12-09 13:00:00,66.0860045698028,315,378
16954,2019-12-09 14:00:00,64.3192039751737,315,378
16955,2019-12-09 15:00:00,69.2635546301228,315,378
16956,2019-12-09 16:00:00,69.0970332214054,315,378
16957,2019-12-09 17:00:00,76.029467971307,315,378
16958,2019-12-09 18:00:00,82.365041127896,315,378
16959,2019-12-09 19:00:00,90.2972867809438,315,378
16960,2019-12-09 20:00:00,95.2638441382669,315,378
16961,2019-12-09 21:00:00,86.9316973261192,315,378
16962,2019-12-09 22:00:00,83.7520149011354,315,378
16963,2019-12-09 23:00:00,74.2234464303565,315,378
16964,2019-12-10 00:00:00,66.0860045698028,315,378
16965,2019-12-10 01:00:00,64.3192039751737,315,378
16966,2019-12-10 02:00:00,60.9891793681469,315,378
16967,2019-12-10 03:00:00,61.135914158537,315,378
16968,2019-12-10 04:00:00,60.9891793681469,315,378
16969,2019-12-10 05:00:00,65.7753753315023,315,378
16970,2019-12-10 06:00:00,65.9114557569471,315,378
16971,2019-12-10 07:00:00,67.3712104685674,315,378
16972,2019-12-10 08:00:00,70.8530874415505,315,378
16973,2019-12-10 09:00:00,72.2838847876897,315,378
16974,2019-12-10 10:00:00,74.0335059280594,315,378
16975,2019-12-10 11:00:00,80.3990049689671,315,378
16976,2019-12-10 12:00:00,77.6123701480634,315,378
16977,2019-12-10 13:00:00,72.6371805620235,315,378
16978,2019-12-10 14:00:00,78.9855683020639,315,378
16979,2019-12-10 15:00:00,74.0335059280594,315,378
16980,2019-12-10 16:00:00,86.9316973261192,315,378
16981,2019-12-10 17:00:00,85.3416662598054,315,378
16982,2019-12-10 18:00:00,86.9316973261192,315,378
16983,2019-12-10 19:00:00,93.4734186814626,315,378
16984,2019-12-10 20:00:00,83.9504615830074,315,378
16985,2019-12-10 21:00:00,82.1627652893937,315,378
16986,2019-12-10 22:00:00,71.0515305957585,315,378
16987,2019-12-10 23:00:00,75.8102895390857,315,378
16988,2019-12-11 00:00:00,68.1269403393401,315,378
16989,2019-12-11 01:00:00,63.1341429022363,315,378
16990,2019-12-11 02:00:00,56.5685424949238,315,378
16991,2019-12-11 03:00:00,56.5685424949238,315,378
16992,2019-12-11 04:00:00,59.7380950483023,315,378
16993,2019-12-11 05:00:00,59.7380950483023,315,378
16994,2019-12-11 06:00:00,59.7380950483023,315,378
16995,2019-12-11 07:00:00,66.0860045698028,315,378
16996,2019-12-11 08:00:00,63.1341429022363,315,378
16997,2019-12-11 09:00:00,64.7159949317014,315,378
16998,2019-12-11 10:00:00,66.0860045698028,315,378
16999,2019-12-11 11:00:00,62.7273465085205,315,378
17000,2019-12-11 12:00:00,62.91073040428,315,378
17001,2019-12-11 13:00:00,59.5449410109709,315,378
17002,2019-12-11 14:00:00,67.6745151441811,315,378
17003,2019-12-11 15:00:00,57.9544648840795,315,378
17004,2019-12-11 16:00:00,68.1269403393401,315,378
17005,2019-12-11 17:00:00,74.4472967944438,315,378
17006,2019-12-11 18:00:00,82.597820794498,315,378
17007,2019-12-11 19:00:00,87.5917804362944,315,378
17008,2019-12-11 20:00:00,88.9260366821776,315,378
17009,2019-12-11 21:00:00,79.438026158761,315,378
17010,2019-12-11 22:00:00,84.1788572029818,315,378
17011,2019-12-11 23:00:00,80.7801955927318,315,378
17012,2019-12-12 00:00:00,61.3240572695578,315,378
17013,2019-12-12 01:00:00,57.9544648840795,315,378
17014,2019-12-12 02:00:00,54.7751768595958,315,378
17015,2019-12-12 03:00:00,57.9544648840795,315,378
17016,2019-12-12 04:00:00,51.5984495891107,315,378
17017,2019-12-12 05:00:00,54.6113541308032,315,378
17018,2019-12-12 06:00:00,56.2053378248009,315,378
17019,2019-12-12 07:00:00,61.135914158537,315,378
17020,2019-12-12 08:00:00,69.2635546301228,315,378
17021,2019-12-12 09:00:00,71.0515305957585,315,378
17022,2019-12-12 10:00:00,65.9114557569471,315,378
17023,2019-12-12 11:00:00,66.0860045698028,315,378
17024,2019-12-12 12:00:00,67.6745151441811,315,378
17025,2019-12-12 13:00:00,69.4665387074957,315,378
17026,2019-12-12 14:00:00,76.029467971307,315,378
17027,2019-12-12 15:00:00,71.0515305957585,315,378
17028,2019-12-12 16:00:00,76.029467971307,315,378
17029,2019-12-12 17:00:00,81.0175289675018,315,378
17030,2019-12-12 18:00:00,100.022397491762,315,378
17031,2019-12-12 19:00:00,93.6785994771485,315,378
17032,2019-12-12 20:00:00,82.365041127896,315,378
17033,2019-12-12 21:00:00,80.7801955927318,315,378
17034,2019-12-12 22:00:00,76.029467971307,315,378
17035,2019-12-12 23:00:00,72.8659042351085,315,378
17036,2019-12-13 00:00:00,70.8530874415505,315,378
17037,2019-12-13 01:00:00,64.3192039751737,315,378
17038,2019-12-13 02:00:00,64.3192039751737,315,378
17039,2019-12-13 03:00:00,64.3192039751737,315,378
17040,2019-12-13 04:00:00,59.5449410109709,315,378
17041,2019-12-13 05:00:00,64.4980619863884,315,378
17042,2019-12-13 06:00:00,67.5040739511328,315,378
17043,2019-12-13 07:00:00,69.0970332214054,315,378
17044,2019-12-13 08:00:00,72.2838847876897,315,378
17045,2019-12-13 09:00:00,67.6745151441811,315,378
17046,2019-12-13 10:00:00,70.6903105099985,315,378
17047,2019-12-13 11:00:00,70.8530874415505,315,378
17048,2019-12-13 12:00:00,70.8530874415505,315,378
17049,2019-12-13 13:00:00,74.2234464303565,315,378
17050,2019-12-13 14:00:00,67.6745151441811,315,378
17051,2019-12-13 15:00:00,64.3192039751737,315,378
17052,2019-12-13 16:00:00,74.2234464303565,315,378
17053,2019-12-13 17:00:00,74.4472967944438,315,378
17054,2019-12-13 18:00:00,78.8071062785584,315,378
17055,2019-12-13 19:00:00,75.8102895390857,315,378
17056,2019-12-13 20:00:00,74.2234464303565,315,378
17057,2019-12-13 21:00:00,79.1959594928933,315,378
17058,2019-12-13 22:00:00,72.6371805620235,315,378
17059,2019-12-13 23:00:00,75.8102895390857,315,378
17060,2019-12-14 00:00:00,69.2635546301228,315,378
17061,2019-12-14 01:00:00,62.7273465085205,315,378
17062,2019-12-14 02:00:00,62.7273465085205,315,378
17063,2019-12-14 03:00:00,64.1797475844211,315,378
17064,2019-12-14 04:00:00,54.7751768595958,315,378
17065,2019-12-14 05:00:00,57.9544648840795,315,378
17066,2019-12-14 06:00:00,56.2053378248009,315,378
17067,2019-12-14 07:00:00,59.5449410109709,315,378
17068,2019-12-14 08:00:00,64.1797475844211,315,378
17069,2019-12-14 09:00:00,67.5040739511328,315,378
17070,2019-12-14 10:00:00,64.3192039751737,315,378
17071,2019-12-14 11:00:00,64.3192039751737,315,378
17072,2019-12-14 12:00:00,73.8777368359372,315,378
17073,2019-12-14 13:00:00,73.7563556583431,315,378
17074,2019-12-14 14:00:00,72.2838847876897,315,378
17075,2019-12-14 15:00:00,67.3712104685674,315,378
17076,2019-12-14 16:00:00,75.6243347078174,315,378
17077,2019-12-14 17:00:00,71.0515305957585,315,378
17078,2019-12-14 18:00:00,75.6243347078174,315,378
17079,2019-12-14 19:00:00,85.1765225869195,315,378
17080,2019-12-14 20:00:00,78.9855683020639,315,378
17081,2019-12-14 21:00:00,77.2155424768874,315,378
17082,2019-12-14 22:00:00,75.8102895390857,315,378
17083,2019-12-14 23:00:00,66.2987179363221,315,378
17084,2019-12-15 00:00:00,69.4665387074957,315,378
17085,2019-12-15 01:00:00,61.3240572695578,315,378
17086,2019-12-15 02:00:00,58.152901905236,315,378
17087,2019-12-15 03:00:00,59.5449410109709,315,378
17088,2019-12-15 04:00:00,64.4980619863884,315,378
17089,2019-12-15 05:00:00,61.135914158537,315,378
17090,2019-12-15 06:00:00,62.91073040428,315,378
17091,2019-12-15 07:00:00,64.4980619863884,315,378
17092,2019-12-15 08:00:00,66.0860045698028,315,378
17093,2019-12-15 09:00:00,69.2635546301228,315,378
17094,2019-12-15 10:00:00,69.0970332214054,315,378
17095,2019-12-15 11:00:00,74.0335059280594,315,378
17096,2019-12-15 12:00:00,72.4430811050993,315,378
17097,2019-12-15 13:00:00,70.8530874415505,315,378
17098,2019-12-15 14:00:00,75.6243347078174,315,378
17099,2019-12-15 15:00:00,75.6243347078174,315,378
17100,2019-12-15 16:00:00,69.4665387074957,315,378
17101,2019-12-15 17:00:00,78.9855683020639,315,378
17102,2019-12-15 18:00:00,74.2234464303565,315,378
17103,2019-12-15 19:00:00,75.8102895390857,315,378
17104,2019-12-15 20:00:00,77.2155424768874,315,378
17105,2019-12-15 21:00:00,80.7801955927318,315,378
17106,2019-12-15 22:00:00,77.6123701480634,315,378
17107,2019-12-15 23:00:00,74.0335059280594,315,378
17108,2019-12-16 00:00:00,64.4980619863884,315,378
17109,2019-12-16 01:00:00,67.6745151441811,315,378
17110,2019-12-16 02:00:00,65.9114557569471,315,378
17111,2019-12-16 03:00:00,64.3192039751737,315,378
17112,2019-12-16 04:00:00,61.135914158537,315,378
17113,2019-12-16 05:00:00,65.7753753315023,315,378
17114,2019-12-16 06:00:00,66.0860045698028,315,378
17115,2019-12-16 07:00:00,69.0970332214054,315,378
17116,2019-12-16 08:00:00,67.6745151441811,315,378
17117,2019-12-16 09:00:00,77.2155424768874,315,378
17118,2019-12-16 10:00:00,74.0335059280594,315,378
17119,2019-12-16 11:00:00,70.8530874415505,315,378
17120,2019-12-16 12:00:00,72.6371805620235,315,378
17121,2019-12-16 13:00:00,75.6243347078174,315,378
17122,2019-12-16 14:00:00,69.4665387074957,315,378
17123,2019-12-16 15:00:00,72.6371805620235,315,378
17124,2019-12-16 16:00:00,75.6243347078174,315,378
17125,2019-12-16 17:00:00,72.8659042351085,315,378
17126,2019-12-16 18:00:00,79.1959594928933,315,378
17127,2019-12-16 19:00:00,83.9504615830074,315,378
17128,2019-12-16 20:00:00,83.9504615830074,315,378
17129,2019-12-16 21:00:00,88.9260366821776,315,378
17130,2019-12-16 22:00:00,85.7605970128473,315,378
17131,2019-12-16 23:00:00,75.8102895390857,315,378
17132,2019-12-17 00:00:00,69.0970332214054,315,378
17133,2019-12-17 01:00:00,64.3192039751737,315,378
17134,2019-12-17 02:00:00,64.3192039751737,315,378
17135,2019-12-17 03:00:00,64.3192039751737,315,378
17136,2019-12-17 04:00:00,65.9114557569471,315,378
17137,2019-12-17 05:00:00,69.0970332214054,315,378
17138,2019-12-17 06:00:00,64.1797475844211,315,378
17139,2019-12-17 07:00:00,67.5040739511328,315,378
17140,2019-12-17 08:00:00,69.2635546301228,315,378
17141,2019-12-17 09:00:00,78.9855683020639,315,378
17142,2019-12-17 10:00:00,73.8777368359372,315,378
17143,2019-12-17 11:00:00,70.6903105099985,315,378
17144,2019-12-17 12:00:00,66.0860045698028,315,378
17145,2019-12-17 13:00:00,67.6745151441811,315,378
17146,2019-12-17 14:00:00,66.2987179363221,315,378
17147,2019-12-17 15:00:00,71.0515305957585,315,378
17148,2019-12-17 16:00:00,81.9912190420413,315,378
17149,2019-12-17 17:00:00,85.3416662598054,315,378
17150,2019-12-17 18:00:00,85.3416662598054,315,378
17151,2019-12-17 19:00:00,77.2155424768874,315,378
17152,2019-12-17 20:00:00,80.5739411968907,315,378
17153,2019-12-17 21:00:00,83.7520149011354,315,378
17154,2019-12-17 22:00:00,78.9855683020639,315,378
17155,2019-12-17 23:00:00,74.0335059280594,315,378
17156,2019-12-18 00:00:00,67.5040739511328,315,378
17157,2019-12-18 01:00:00,61.135914158537,315,378
17158,2019-12-18 02:00:00,56.2053378248009,315,378
17159,2019-12-18 03:00:00,59.5449410109709,315,378
17160,2019-12-18 04:00:00,57.799653978203,315,378
17161,2019-12-18 05:00:00,62.7273465085205,315,378
17162,2019-12-18 06:00:00,62.5843430899454,315,378
17163,2019-12-18 07:00:00,65.9114557569471,315,378
17164,2019-12-18 08:00:00,67.5040739511328,315,378
17165,2019-12-18 09:00:00,72.2838847876897,315,378
17166,2019-12-18 10:00:00,69.0970332214054,315,378
17167,2019-12-18 11:00:00,65.9114557569471,315,378
17168,2019-12-18 12:00:00,72.2838847876897,315,378
17169,2019-12-18 13:00:00,67.5040739511328,315,378
17170,2019-12-18 14:00:00,74.2234464303565,315,378
17171,2019-12-18 15:00:00,72.4430811050993,315,378
17172,2019-12-18 16:00:00,70.8530874415505,315,378
17173,2019-12-18 17:00:00,80.3990049689671,315,378
17174,2019-12-18 18:00:00,91.7038712378054,315,378
17175,2019-12-18 19:00:00,93.1441892980985,315,378
17176,2019-12-18 20:00:00,86.76957992292,315,378
17177,2019-12-18 21:00:00,80.5739411968907,315,378
17178,2019-12-18 22:00:00,83.9504615830074,315,378
17179,2019-12-18 23:00:00,85.5364249895914,315,378
17180,2019-12-19 00:00:00,75.4718490564528,315,378
17181,2019-12-19 01:00:00,75.6243347078174,315,378
17182,2019-12-19 02:00:00,72.2838847876897,315,378
17183,2019-12-19 03:00:00,72.15982261619,315,378
17184,2019-12-19 04:00:00,67.5040739511328,315,378
17185,2019-12-19 05:00:00,67.5040739511328,315,378
17186,2019-12-19 06:00:00,69.0970332214054,315,378
17187,2019-12-19 07:00:00,72.2838847876897,315,378
17188,2019-12-19 08:00:00,77.2155424768874,315,378
17189,2019-12-19 09:00:00,72.4430811050993,315,378
17190,2019-12-19 10:00:00,72.4430811050993,315,378
17191,2019-12-19 11:00:00,77.3976743836661,315,378
17192,2019-12-19 12:00:00,77.2155424768874,315,378
17193,2019-12-19 13:00:00,72.2838847876897,315,378
17194,2019-12-19 14:00:00,61.3240572695578,315,378
17195,2019-12-19 15:00:00,62.91073040428,315,378
17196,2019-12-19 16:00:00,68.1269403393401,315,378
17197,2019-12-19 17:00:00,71.0515305957585,315,378
17198,2019-12-19 18:00:00,82.1627652893937,315,378
17199,2019-12-19 19:00:00,81.9912190420413,315,378
17200,2019-12-19 20:00:00,86.0139523565799,315,378
17201,2019-12-19 21:00:00,82.8608472078339,315,378
17202,2019-12-19 22:00:00,77.8593603878172,315,378
17203,2019-12-19 23:00:00,74.2234464303565,315,378
17204,2019-12-20 00:00:00,74.2234464303565,315,378
17205,2019-12-20 01:00:00,64.3192039751737,315,378
17206,2019-12-20 02:00:00,59.5449410109709,315,378
17207,2019-12-20 03:00:00,59.5449410109709,315,378
17208,2019-12-20 04:00:00,56.3645278521873,315,378
17209,2019-12-20 05:00:00,54.6113541308032,315,378
17210,2019-12-20 06:00:00,57.9544648840795,315,378
17211,2019-12-20 07:00:00,62.7273465085205,315,378
17212,2019-12-20 08:00:00,67.6745151441811,315,378
17213,2019-12-20 09:00:00,67.6745151441811,315,378
17214,2019-12-20 10:00:00,66.0860045698028,315,378
17215,2019-12-20 11:00:00,64.1797475844211,315,378
17216,2019-12-20 12:00:00,65.9114557569471,315,378
17217,2019-12-20 13:00:00,59.5449410109709,315,378
17218,2019-12-20 14:00:00,62.91073040428,315,378
17219,2019-12-20 15:00:00,66.0860045698028,315,378
17220,2019-12-20 16:00:00,69.2635546301228,315,378
17221,2019-12-20 17:00:00,75.8102895390857,315,378
17222,2019-12-20 18:00:00,77.2155424768874,315,378
17223,2019-12-20 19:00:00,74.2234464303565,315,378
17224,2019-12-20 20:00:00,74.0335059280594,315,378
17225,2019-12-20 21:00:00,75.8102895390857,315,378
17226,2019-12-20 22:00:00,71.2853421118255,315,378
17227,2019-12-20 23:00:00,70.8530874415505,315,378
17228,2019-12-21 00:00:00,67.8822509939086,315,378
17229,2019-12-21 01:00:00,64.7159949317014,315,378
17230,2019-12-21 02:00:00,64.7159949317014,315,378
17231,2019-12-21 03:00:00,58.3945202908629,315,378
17232,2019-12-21 04:00:00,55.2405648052226,315,378
17233,2019-12-21 05:00:00,58.3945202908629,315,378
17234,2019-12-21 06:00:00,59.7380950483023,315,378
17235,2019-12-21 07:00:00,54.9850888878067,315,378
17236,2019-12-21 08:00:00,63.1341429022363,315,378
17237,2019-12-21 09:00:00,66.0860045698028,315,378
17238,2019-12-21 10:00:00,67.6745151441811,315,378
17239,2019-12-21 11:00:00,70.6903105099985,315,378
17240,2019-12-21 12:00:00,69.0970332214054,315,378
17241,2019-12-21 13:00:00,65.9114557569471,315,378
17242,2019-12-21 14:00:00,69.0970332214054,315,378
17243,2019-12-21 15:00:00,69.0970332214054,315,378
17244,2019-12-21 16:00:00,65.9114557569471,315,378
17245,2019-12-21 17:00:00,72.6371805620235,315,378
17246,2019-12-21 18:00:00,71.0515305957585,315,378
17247,2019-12-21 19:00:00,72.6371805620235,315,378
17248,2019-12-21 20:00:00,69.7056669145343,315,378
17249,2019-12-21 21:00:00,69.7056669145343,315,378
17250,2019-12-21 22:00:00,66.8371154374574,315,378
17251,2019-12-21 23:00:00,66.0860045698028,315,378
17252,2019-12-22 00:00:00,54.9850888878067,315,378
17253,2019-12-22 01:00:00,54.9850888878067,315,378
17254,2019-12-22 02:00:00,51.5984495891107,315,378
17255,2019-12-22 03:00:00,53.4026216584916,315,378
17256,2019-12-22 04:00:00,50.0111987458809,315,378
17257,2019-12-22 05:00:00,57.9544648840795,315,378
17258,2019-12-22 06:00:00,51.5984495891107,315,378
17259,2019-12-22 07:00:00,56.3645278521873,315,378
17260,2019-12-22 08:00:00,62.91073040428,315,378
17261,2019-12-22 09:00:00,54.7751768595958,315,378
17262,2019-12-22 10:00:00,62.91073040428,315,378
17263,2019-12-22 11:00:00,57.9544648840795,315,378
17264,2019-12-22 12:00:00,59.5449410109709,315,378
17265,2019-12-22 13:00:00,69.2635546301228,315,378
17266,2019-12-22 14:00:00,65.9114557569471,315,378
17267,2019-12-22 15:00:00,67.5040739511328,315,378
17268,2019-12-22 16:00:00,77.3976743836661,315,378
17269,2019-12-22 17:00:00,83.5837304742975,315,378
17270,2019-12-22 18:00:00,86.9316973261192,315,378
17271,2019-12-22 19:00:00,78.9855683020639,315,378
17272,2019-12-22 20:00:00,74.2234464303565,315,378
17273,2019-12-22 21:00:00,77.6123701480634,315,378
17274,2019-12-22 22:00:00,75.8102895390857,315,378
17275,2019-12-22 23:00:00,72.8659042351085,315,378
17276,2019-12-23 00:00:00,70.8530874415505,315,378
17277,2019-12-23 01:00:00,64.4980619863884,315,378
17278,2019-12-23 02:00:00,61.3240572695578,315,378
17279,2019-12-23 03:00:00,57.799653978203,315,378
17280,2019-12-23 04:00:00,54.7751768595958,315,378
17281,2019-12-23 05:00:00,54.7751768595958,315,378
17282,2019-12-23 06:00:00,56.2053378248009,315,378
17283,2019-12-23 07:00:00,56.3645278521873,315,378
17284,2019-12-23 08:00:00,61.135914158537,315,378
17285,2019-12-23 09:00:00,64.7159949317014,315,378
17286,2019-12-23 10:00:00,62.91073040428,315,378
17287,2019-12-23 11:00:00,71.0515305957585,315,378
17288,2019-12-23 12:00:00,71.2853421118255,315,378
17289,2019-12-23 13:00:00,66.2987179363221,315,378
17290,2019-12-23 14:00:00,64.7159949317014,315,378
17291,2019-12-23 15:00:00,71.2853421118255,315,378
17292,2019-12-23 16:00:00,74.704752191544,315,378
17293,2019-12-23 17:00:00,79.7114797253194,315,378
17294,2019-12-23 18:00:00,77.8593603878172,315,378
17295,2019-12-23 19:00:00,78.1383388612786,315,378
17296,2019-12-23 20:00:00,74.4472967944438,315,378
17297,2019-12-23 21:00:00,71.5541752799933,315,378
17298,2019-12-23 22:00:00,69.7056669145343,315,378
17299,2019-12-23 23:00:00,63.699293559662,315,378
17300,2019-12-24 00:00:00,60.2501452280407,315,378
17301,2019-12-24 01:00:00,61.5532289973483,315,378
17302,2019-12-24 02:00:00,56.5685424949238,315,378
17303,2019-12-24 03:00:00,56.5685424949238,315,378
17304,2019-12-24 04:00:00,51.5984495891107,315,378
17305,2019-12-24 05:00:00,54.7751768595958,315,378
17306,2019-12-24 06:00:00,53.1864644435029,315,378
17307,2019-12-24 07:00:00,62.91073040428,315,378
17308,2019-12-24 08:00:00,56.3645278521873,315,378
17309,2019-12-24 09:00:00,61.3240572695578,315,378
17310,2019-12-24 10:00:00,67.5040739511328,315,378
17311,2019-12-24 11:00:00,69.2635546301228,315,378
17312,2019-12-24 12:00:00,70.8530874415505,315,378
17313,2019-12-24 13:00:00,74.0335059280594,315,378
17314,2019-12-24 14:00:00,74.0335059280594,315,378
17315,2019-12-24 15:00:00,80.3990049689671,315,378
17316,2019-12-24 16:00:00,77.2155424768874,315,378
17317,2019-12-24 17:00:00,80.5739411968907,315,378
17318,2019-12-24 18:00:00,72.4430811050993,315,378
17319,2019-12-24 19:00:00,64.4980619863884,315,378
17320,2019-12-24 20:00:00,70.8530874415505,315,378
17321,2019-12-24 21:00:00,64.4980619863884,315,378
17322,2019-12-24 22:00:00,57.9544648840795,315,378
17323,2019-12-24 23:00:00,51.5984495891107,315,378
17324,2019-12-25 00:00:00,59.7380950483023,315,378
17325,2019-12-25 01:00:00,56.3645278521873,315,378
17326,2019-12-25 02:00:00,54.7751768595958,315,378
17327,2019-12-25 03:00:00,56.3645278521873,315,378
17328,2019-12-25 04:00:00,54.7751768595958,315,378
17329,2019-12-25 05:00:00,59.3942758184659,315,378
17330,2019-12-25 06:00:00,59.5449410109709,315,378
17331,2019-12-25 07:00:00,59.3942758184659,315,378
17332,2019-12-25 08:00:00,62.7273465085205,315,378
17333,2019-12-25 09:00:00,66.0860045698028,315,378
17334,2019-12-25 10:00:00,68.9672385992074,315,378
17335,2019-12-25 11:00:00,70.6903105099985,315,378
17336,2019-12-25 12:00:00,80.2555917055005,315,378
17337,2019-12-25 13:00:00,73.8777368359372,315,378
17338,2019-12-25 14:00:00,70.5634466278398,315,378
17339,2019-12-25 15:00:00,72.2838847876897,315,378
17340,2019-12-25 16:00:00,75.6243347078174,315,378
17341,2019-12-25 17:00:00,69.2635546301228,315,378
17342,2019-12-25 18:00:00,75.6243347078174,315,378
17343,2019-12-25 19:00:00,69.2635546301228,315,378
17344,2019-12-25 20:00:00,71.0515305957585,315,378
17345,2019-12-25 21:00:00,74.4472967944438,315,378
17346,2019-12-25 22:00:00,74.2234464303565,315,378
17347,2019-12-25 23:00:00,69.4665387074957,315,378
17348,2019-12-26 00:00:00,70.8530874415505,315,378
17349,2019-12-26 01:00:00,70.6903105099985,315,378
17350,2019-12-26 02:00:00,67.5040739511328,315,378
17351,2019-12-26 03:00:00,64.3192039751737,315,378
17352,2019-12-26 04:00:00,64.3192039751737,315,378
17353,2019-12-26 05:00:00,68.9672385992074,315,378
17354,2019-12-26 06:00:00,65.9114557569471,315,378
17355,2019-12-26 07:00:00,72.2838847876897,315,378
17356,2019-12-26 08:00:00,68.9672385992074,315,378
17357,2019-12-26 09:00:00,72.4430811050993,315,378
17358,2019-12-26 10:00:00,75.3530357716264,315,378
17359,2019-12-26 11:00:00,68.9672385992074,315,378
17360,2019-12-26 12:00:00,80.2555917055005,315,378
17361,2019-12-26 13:00:00,75.3530357716264,315,378
17362,2019-12-26 14:00:00,80.2555917055005,315,378
17363,2019-12-26 15:00:00,73.7563556583431,315,378
17364,2019-12-26 16:00:00,80.2555917055005,315,378
17365,2019-12-26 17:00:00,83.4457907865939,315,378
17366,2019-12-26 18:00:00,83.5837304742975,315,378
17367,2019-12-26 19:00:00,80.2555917055005,315,378
17368,2019-12-26 20:00:00,78.6607907410039,315,378
17369,2019-12-26 21:00:00,75.4718490564528,315,378
17370,2019-12-26 22:00:00,80.5739411968907,315,378
17371,2019-12-26 23:00:00,75.6243347078174,315,378
17372,2019-12-27 00:00:00,70.6903105099985,315,378
17373,2019-12-27 01:00:00,75.4718490564528,315,378
17374,2019-12-27 02:00:00,73.8777368359372,315,378
17375,2019-12-27 03:00:00,70.6903105099985,315,378
17376,2019-12-27 04:00:00,68.9672385992074,315,378
17377,2019-12-27 05:00:00,75.3530357716264,315,378
17378,2019-12-27 06:00:00,65.9114557569471,315,378
17379,2019-12-27 07:00:00,75.3530357716264,315,378
17380,2019-12-27 08:00:00,72.2838847876897,315,378
17381,2019-12-27 09:00:00,81.7410545564467,315,378
17382,2019-12-27 10:00:00,80.2555917055005,315,378
17383,2019-12-27 11:00:00,78.4652789455311,315,378
