,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA)
10670,2019-03-25 16:00:00,202.237484161567,800,960
10671,2019-03-25 17:00:00,206.518764280634,800,960
10672,2019-03-25 18:00:00,207.183493551007,800,960
10673,2019-03-25 19:00:00,212.896688560438,800,960
10674,2019-03-25 20:00:00,237.592087410334,800,960
10675,2019-03-25 21:00:00,161.40012391569,800,960
10676,2019-03-25 22:00:00,150.416089564913,800,960
10677,2019-03-25 23:00:00,128.549601321824,800,960
10678,2019-03-26 00:00:00,128.549601321824,800,960
10679,2019-03-26 01:00:00,123.69316876853,800,960
10680,2019-03-26 02:00:00,123.69316876853,800,960
10681,2019-03-26 03:00:00,118.848643240047,800,960
10682,2019-03-26 04:00:00,112.805141726785,800,960
10683,2019-03-26 05:00:00,114.017542509914,800,960
10684,2019-03-26 06:00:00,117.686022959398,800,960
10685,2019-03-26 07:00:00,138.293166859393,800,960
10686,2019-03-26 08:00:00,143.178210632764,800,960
10687,2019-03-26 09:00:00,150.416089564913,800,960
10688,2019-03-26 10:00:00,189.274932307477,800,960
10689,2019-03-26 11:00:00,222.766694099455,800,960
10690,2019-03-26 12:00:00,227.705950734714,800,960
10691,2019-03-26 13:00:00,217.082933460924,800,960
10692,2019-03-26 14:00:00,222.036033111745,800,960
10693,2019-03-26 15:00:00,212.132034355964,800,960
10694,2019-03-26 16:00:00,217.082933460924,800,960
10695,2019-03-26 17:00:00,207.183493551007,800,960
10696,2019-03-26 18:00:00,217.082933460924,800,960
10697,2019-03-26 19:00:00,222.036033111745,800,960
10698,2019-03-26 20:00:00,238.379948821204,800,960
10699,2019-03-26 21:00:00,160.078105935821,800,960
10700,2019-03-26 22:00:00,149.164338901763,800,960
10701,2019-03-26 23:00:00,138.293166859393,800,960
10702,2019-03-27 00:00:00,123.69316876853,800,960
10703,2019-03-27 01:00:00,118.848643240047,800,960
10704,2019-03-27 02:00:00,123.69316876853,800,960
10705,2019-03-27 03:00:00,125.0,800,960
10706,2019-03-27 04:00:00,118.848643240047,800,960
10707,2019-03-27 05:00:00,118.848643240047,800,960
10708,2019-03-27 06:00:00,122.576506721313,800,960
10709,2019-03-27 07:00:00,133.416640641263,800,960
10710,2019-03-27 08:00:00,154.029218007494,800,960
10711,2019-03-27 09:00:00,177.200451466693,800,960
10712,2019-03-27 10:00:00,202.607995893548,800,960
10713,2019-03-27 11:00:00,234.360832905159,800,960
10714,2019-03-27 12:00:00,237.592087410334,800,960
10715,2019-03-27 13:00:00,223.606797749979,800,960
10716,2019-03-27 14:00:00,272.25906780124,800,960
10717,2019-03-27 15:00:00,257.390753524675,800,960
10718,2019-03-27 16:00:00,247.487373415292,800,960
10719,2019-03-27 17:00:00,217.082933460924,800,960
10720,2019-03-27 18:00:00,218.68927728629,800,960
10721,2019-03-27 19:00:00,217.082933460924,800,960
10722,2019-03-27 20:00:00,223.606797749979,800,960
10723,2019-03-27 21:00:00,155.2417469626,800,960
10724,2019-03-27 22:00:00,134.629120178363,800,960
10725,2019-03-27 23:00:00,109.201648339208,800,960
10726,2019-03-28 00:00:00,107.935165724615,800,960
10727,2019-03-28 01:00:00,103.077640640442,800,960
10728,2019-03-28 02:00:00,97.082439194738,800,960
10729,2019-03-28 03:00:00,97.082439194738,800,960
10730,2019-03-28 04:00:00,98.2344135219425,800,960
10731,2019-03-28 05:00:00,101.980390271856,800,960
10732,2019-03-28 06:00:00,114.017542509914,800,960
10733,2019-03-28 07:00:00,122.576506721313,800,960
10734,2019-03-28 08:00:00,137.29530217746,800,960
10735,2019-03-28 09:00:00,144.308696896618,800,960
10736,2019-03-28 10:00:00,163.783393541592,800,960
10737,2019-03-28 11:00:00,212.132034355964,800,960
10738,2019-03-28 12:00:00,222.036033111745,800,960
10739,2019-03-28 13:00:00,217.082933460924,800,960
10740,2019-03-28 14:00:00,212.132034355964,800,960
10741,2019-03-28 15:00:00,207.966343430854,800,960
10742,2019-03-28 16:00:00,217.082933460924,800,960
10743,2019-03-28 17:00:00,252.438111227287,800,960
10744,2019-03-28 18:00:00,222.036033111745,800,960
10745,2019-03-28 19:00:00,207.183493551007,800,960
10746,2019-03-28 20:00:00,222.766694099455,800,960
10747,2019-03-28 21:00:00,143.178210632764,800,960
10748,2019-03-28 22:00:00,127.47548783982,800,960
10749,2019-03-28 23:00:00,122.576506721313,800,960
10750,2019-03-29 00:00:00,116.726175299288,800,960
10751,2019-03-29 01:00:00,116.726175299288,800,960
10752,2019-03-29 02:00:00,116.726175299288,800,960
10753,2019-03-29 03:00:00,111.803398874989,800,960
10754,2019-03-29 04:00:00,111.018016555873,800,960
10755,2019-03-29 05:00:00,111.803398874989,800,960
10756,2019-03-29 06:00:00,126.589889011722,800,960
10757,2019-03-29 07:00:00,137.29530217746,800,960
10758,2019-03-29 08:00:00,143.178210632764,800,960
10759,2019-03-29 09:00:00,149.164338901763,800,960
10760,2019-03-29 10:00:00,179.513230710162,800,960
10761,2019-03-29 11:00:00,218.68927728629,800,960
10762,2019-03-29 12:00:00,217.082933460924,800,960
10763,2019-03-29 13:00:00,212.896688560438,800,960
10764,2019-03-29 14:00:00,212.896688560438,800,960
10765,2019-03-29 15:00:00,217.83020910792,800,960
10766,2019-03-29 16:00:00,237.592087410334,800,960
10767,2019-03-29 17:00:00,282.842712474619,800,960
10768,2019-03-29 18:00:00,287.793328623163,800,960
10769,2019-03-29 19:00:00,263.058928759318,800,960
10770,2019-03-29 20:00:00,238.379948821204,800,960
10771,2019-03-29 21:00:00,163.783393541592,800,960
10772,2019-03-29 22:00:00,139.463256809814,800,960
10773,2019-03-29 23:00:00,134.629120178363,800,960
10774,2019-03-30 00:00:00,129.807549857472,800,960
10775,2019-03-30 01:00:00,109.201648339208,800,960
10776,2019-03-30 02:00:00,109.201648339208,800,960
10777,2019-03-30 03:00:00,109.201648339208,800,960
10778,2019-03-30 04:00:00,104.403065089106,800,960
10779,2019-03-30 05:00:00,112.805141726785,800,960
10780,2019-03-30 06:00:00,109.201648339208,800,960
10781,2019-03-30 07:00:00,127.47548783982,800,960
10782,2019-03-30 08:00:00,143.178210632764,800,960
10783,2019-03-30 09:00:00,145.60219778561,800,960
10784,2019-03-30 10:00:00,155.2417469626,800,960
10785,2019-03-30 11:00:00,226.991189256323,800,960
10786,2019-03-30 12:00:00,222.036033111745,800,960
10787,2019-03-30 13:00:00,227.705950734714,800,960
10788,2019-03-30 14:00:00,222.036033111745,800,960
10789,2019-03-30 15:00:00,231.948270094864,800,960
10790,2019-03-30 16:00:00,226.991189256323,800,960
10791,2019-03-30 17:00:00,226.991189256323,800,960
10792,2019-03-30 18:00:00,221.415898254845,800,960
10793,2019-03-30 19:00:00,177.552809045647,800,960
10794,2019-03-30 20:00:00,164.924225024706,800,960
10795,2019-03-30 21:00:00,150.416089564913,800,960
10796,2019-03-30 22:00:00,155.2417469626,800,960
10797,2019-03-30 23:00:00,140.801278403287,800,960
10798,2019-03-31 00:00:00,134.629120178363,800,960
10799,2019-03-31 01:00:00,139.463256809814,800,960
10800,2019-03-31 03:00:00,125.0,800,960
10801,2019-03-31 04:00:00,136.014705087354,800,960
10802,2019-03-31 05:00:00,129.807549857472,800,960
10803,2019-03-31 06:00:00,136.014705087354,800,960
10804,2019-03-31 07:00:00,134.629120178363,800,960
10805,2019-03-31 08:00:00,136.014705087354,800,960
10806,2019-03-31 09:00:00,136.014705087354,800,960
10807,2019-03-31 10:00:00,139.463256809814,800,960
10808,2019-03-31 11:00:00,144.308696896618,800,960
10809,2019-03-31 12:00:00,145.60219778561,800,960
10810,2019-03-31 13:00:00,134.629120178363,800,960
10811,2019-03-31 14:00:00,118.848643240047,800,960
10812,2019-03-31 15:00:00,104.403065089106,800,960
10813,2019-03-31 16:00:00,104.403065089106,800,960
10814,2019-03-31 17:00:00,93.407708461347,800,960
10815,2019-03-31 18:00:00,114.017542509914,800,960
10816,2019-03-31 19:00:00,117.686022959398,800,960
10817,2019-03-31 20:00:00,128.549601321824,800,960
10818,2019-03-31 21:00:00,133.416640641263,800,960
10819,2019-03-31 22:00:00,133.416640641263,800,960
10820,2019-03-31 23:00:00,138.293166859393,800,960
10821,2019-04-01 00:00:00,134.629120178363,800,960
10822,2019-04-02 01:00:00,133.416640641263,800,960
10823,2019-04-02 02:00:00,123.69316876853,800,960
10824,2019-04-02 03:00:00,123.69316876853,800,960
10825,2019-04-02 04:00:00,118.848643240047,800,960
10826,2019-04-02 05:00:00,123.69316876853,800,960
10827,2019-04-02 06:00:00,128.549601321824,800,960
10828,2019-04-02 07:00:00,139.463256809814,800,960
10829,2019-04-02 08:00:00,133.416640641263,800,960
10830,2019-04-02 09:00:00,129.807549857472,800,960
10831,2019-04-02 10:00:00,194.164878389476,800,960
10832,2019-04-02 11:00:00,228.527897640529,800,960
10833,2019-04-02 12:00:00,213.775583264319,800,960
10834,2019-04-02 13:00:00,207.966343430854,800,960
10835,2019-04-02 14:00:00,217.83020910792,800,960
10836,2019-04-02 15:00:00,207.183493551007,800,960
10837,2019-04-02 16:00:00,207.183493551007,800,960
10838,2019-04-02 17:00:00,197.294196569489,800,960
10839,2019-04-02 18:00:00,196.596032513375,800,960
10840,2019-04-02 19:00:00,207.183493551007,800,960
10841,2019-04-02 20:00:00,212.132034355964,800,960
10842,2019-04-02 21:00:00,138.293166859393,800,960
10843,2019-04-02 22:00:00,120.208152801713,800,960
10844,2019-04-02 23:00:00,112.805141726785,800,960
10845,2019-04-03 00:00:00,107.935165724615,800,960
10846,2019-04-03 01:00:00,104.403065089106,800,960
10847,2019-04-03 02:00:00,103.077640640442,800,960
10848,2019-04-03 03:00:00,103.077640640442,800,960
10849,2019-04-03 04:00:00,103.077640640442,800,960
10850,2019-04-03 05:00:00,109.201648339208,800,960
10851,2019-04-03 06:00:00,107.935165724615,800,960
10852,2019-04-03 07:00:00,144.308696896618,800,960
10853,2019-04-03 08:00:00,133.416640641263,800,960
10854,2019-04-03 09:00:00,126.491106406735,800,960
10855,2019-04-03 10:00:00,154.029218007494,800,960
10856,2019-04-03 11:00:00,203.960780543711,800,960
10857,2019-04-03 12:00:00,218.68927728629,800,960
10858,2019-04-03 13:00:00,208.865985742054,800,960
10859,2019-04-03 14:00:00,208.865985742054,800,960
10860,2019-04-03 15:00:00,218.68927728629,800,960
10861,2019-04-03 16:00:00,212.896688560438,800,960
10862,2019-04-03 17:00:00,217.83020910792,800,960
10863,2019-04-03 18:00:00,217.83020910792,800,960
10864,2019-04-03 19:00:00,212.896688560438,800,960
10865,2019-04-03 20:00:00,207.966343430854,800,960
10866,2019-04-03 21:00:00,149.164338901763,800,960
10867,2019-04-03 22:00:00,139.463256809814,800,960
10868,2019-04-03 23:00:00,134.629120178363,800,960
10869,2019-04-04 00:00:00,117.686022959398,800,960
10870,2019-04-04 01:00:00,122.576506721313,800,960
10871,2019-04-04 02:00:00,118.848643240047,800,960
10872,2019-04-04 03:00:00,117.686022959398,800,960
10873,2019-04-04 04:00:00,117.686022959398,800,960
10874,2019-04-04 05:00:00,112.805141726785,800,960
10875,2019-04-04 06:00:00,118.848643240047,800,960
10876,2019-04-04 07:00:00,138.293166859393,800,960
10877,2019-04-04 08:00:00,152.970585407784,800,960
10878,2019-04-04 09:00:00,161.40012391569,800,960
10879,2019-04-04 10:00:00,184.390889145858,800,960
10880,2019-04-04 11:00:00,233.452350598575,800,960
10881,2019-04-04 12:00:00,227.705950734714,800,960
10882,2019-04-04 13:00:00,222.766694099455,800,960
10883,2019-04-04 14:00:00,226.991189256323,800,960
10884,2019-04-04 15:00:00,217.082933460924,800,960
10885,2019-04-04 16:00:00,222.766694099455,800,960
10886,2019-04-04 17:00:00,207.183493551007,800,960
10887,2019-04-04 18:00:00,217.082933460924,800,960
10888,2019-04-04 19:00:00,207.183493551007,800,960
10889,2019-04-04 20:00:00,212.132034355964,800,960
10890,2019-04-04 21:00:00,138.293166859393,800,960
10891,2019-04-04 22:00:00,133.416640641263,800,960
10892,2019-04-04 23:00:00,117.686022959398,800,960
10893,2019-04-05 00:00:00,106.88779163216,800,960
10894,2019-04-05 01:00:00,106.88779163216,800,960
10895,2019-04-05 02:00:00,106.066017177982,800,960
10896,2019-04-05 03:00:00,101.980390271856,800,960
10897,2019-04-05 04:00:00,106.88779163216,800,960
10898,2019-04-05 05:00:00,111.803398874989,800,960
10899,2019-04-05 06:00:00,106.88779163216,800,960
10900,2019-04-05 07:00:00,133.416640641263,800,960
10901,2019-04-05 08:00:00,137.29530217746,800,960
10902,2019-04-05 09:00:00,139.463256809814,800,960
10903,2019-04-05 10:00:00,163.783393541592,800,960
10904,2019-04-05 11:00:00,202.237484161567,800,960
10905,2019-04-05 12:00:00,212.132034355964,800,960
10906,2019-04-05 13:00:00,198.116127561589,800,960
10907,2019-04-05 14:00:00,202.237484161567,800,960
10908,2019-04-05 15:00:00,207.183493551007,800,960
10909,2019-04-05 16:00:00,202.237484161567,800,960
10910,2019-04-05 17:00:00,207.966343430854,800,960
10911,2019-04-05 18:00:00,217.082933460924,800,960
10912,2019-04-05 19:00:00,217.83020910792,800,960
10913,2019-04-05 20:00:00,217.83020910792,800,960
10914,2019-04-05 21:00:00,149.164338901763,800,960
10915,2019-04-05 22:00:00,139.463256809814,800,960
10916,2019-04-05 23:00:00,133.416640641263,800,960
10917,2019-04-06 00:00:00,128.549601321824,800,960
10918,2019-04-06 01:00:00,123.69316876853,800,960
10919,2019-04-06 02:00:00,115.433963806152,800,960
10920,2019-04-06 03:00:00,118.848643240047,800,960
10921,2019-04-06 04:00:00,114.017542509914,800,960
10922,2019-04-06 05:00:00,123.69316876853,800,960
10923,2019-04-06 06:00:00,120.208152801713,800,960
10924,2019-04-06 07:00:00,144.308696896618,800,960
10925,2019-04-06 08:00:00,154.029218007494,800,960
10926,2019-04-06 09:00:00,156.604597633658,800,960
10927,2019-04-06 10:00:00,175.85505395069,800,960
10928,2019-04-06 11:00:00,213.775583264319,800,960
10929,2019-04-06 12:00:00,203.960780543711,800,960
10930,2019-04-06 13:00:00,203.960780543711,800,960
10931,2019-04-06 14:00:00,207.183493551007,800,960
10932,2019-04-06 15:00:00,203.03940504247,800,960
10933,2019-04-06 16:00:00,203.03940504247,800,960
10934,2019-04-06 17:00:00,217.082933460924,800,960
10935,2019-04-06 18:00:00,241.298570240273,800,960
10936,2019-04-06 19:00:00,157.876534038469,800,960
10937,2019-04-06 20:00:00,137.29530217746,800,960
10938,2019-04-06 21:00:00,118.848643240047,800,960
10939,2019-04-06 22:00:00,129.807549857472,800,960
10940,2019-04-06 23:00:00,125.0,800,960
10941,2019-04-07 00:00:00,118.848643240047,800,960
10942,2019-04-07 01:00:00,120.208152801713,800,960
10943,2019-04-07 02:00:00,129.807549857472,800,960
10944,2019-04-07 03:00:00,129.807549857472,800,960
10945,2019-04-07 04:00:00,125.0,800,960
10946,2019-04-07 05:00:00,129.807549857472,800,960
10947,2019-04-07 06:00:00,125.0,800,960
10948,2019-04-07 07:00:00,125.0,800,960
10949,2019-04-07 08:00:00,125.0,800,960
10950,2019-04-07 09:00:00,123.69316876853,800,960
10951,2019-04-07 10:00:00,120.208152801713,800,960
10952,2019-04-07 11:00:00,126.491106406735,800,960
10953,2019-04-07 12:00:00,115.433963806152,800,960
10954,2019-04-07 13:00:00,114.017542509914,800,960
10955,2019-04-07 14:00:00,103.077640640442,800,960
10956,2019-04-07 15:00:00,97.082439194738,800,960
10957,2019-04-07 16:00:00,97.082439194738,800,960
10958,2019-04-07 17:00:00,98.2344135219425,800,960
10959,2019-04-07 18:00:00,146.372811683044,800,960
10960,2019-04-07 19:00:00,141.42135623731,800,960
10961,2019-04-07 20:00:00,127.47548783982,800,960
10962,2019-04-07 21:00:00,132.382022948737,800,960
10963,2019-04-07 22:00:00,133.416640641263,800,960
10964,2019-04-07 23:00:00,123.69316876853,800,960
10965,2019-04-08 00:00:00,128.549601321824,800,960
10966,2019-04-08 01:00:00,128.549601321824,800,960
10967,2019-04-08 02:00:00,125.0,800,960
10968,2019-04-08 03:00:00,128.549601321824,800,960
10969,2019-04-08 04:00:00,136.014705087354,800,960
10970,2019-04-08 05:00:00,134.629120178363,800,960
10971,2019-04-08 06:00:00,140.801278403287,800,960
10972,2019-04-08 07:00:00,144.308696896618,800,960
10973,2019-04-08 08:00:00,169.779268463496,800,960
10974,2019-04-08 09:00:00,162.864974749023,800,960
10975,2019-04-08 10:00:00,179.513230710162,800,960
10976,2019-04-08 11:00:00,213.775583264319,800,960
10977,2019-04-08 12:00:00,219.658826364888,800,960
10978,2019-04-08 13:00:00,203.960780543711,800,960
10979,2019-04-08 14:00:00,203.960780543711,800,960
10980,2019-04-08 15:00:00,198.116127561589,800,960
10981,2019-04-08 16:00:00,207.966343430854,800,960
10982,2019-04-08 17:00:00,207.183493551007,800,960
10983,2019-04-08 18:00:00,207.183493551007,800,960
10984,2019-04-08 19:00:00,207.966343430854,800,960
10985,2019-04-08 20:00:00,207.966343430854,800,960
10986,2019-04-08 21:00:00,150.416089564913,800,960
10987,2019-04-08 22:00:00,139.463256809814,800,960
10988,2019-04-08 23:00:00,134.629120178363,800,960
10989,2019-04-09 00:00:00,128.549601321824,800,960
10990,2019-04-09 01:00:00,123.69316876853,800,960
10991,2019-04-09 02:00:00,112.805141726785,800,960
10992,2019-04-09 03:00:00,118.848643240047,800,960
10993,2019-04-09 04:00:00,128.549601321824,800,960
10994,2019-04-09 05:00:00,128.549601321824,800,960
10995,2019-04-09 06:00:00,127.47548783982,800,960
10996,2019-04-09 07:00:00,143.178210632764,800,960
10997,2019-04-09 08:00:00,179.513230710162,800,960
10998,2019-04-09 09:00:00,175.570498660794,800,960
10999,2019-04-09 10:00:00,201.308221391974,800,960
11000,2019-04-09 11:00:00,245.153013442625,800,960
11001,2019-04-09 12:00:00,234.360832905159,800,960
11002,2019-04-09 13:00:00,229.455878111675,800,960
11003,2019-04-09 14:00:00,224.555115728856,800,960
11004,2019-04-09 15:00:00,218.68927728629,800,960
11005,2019-04-09 16:00:00,212.132034355964,800,960
11006,2019-04-09 17:00:00,198.116127561589,800,960
11007,2019-04-09 18:00:00,203.03940504247,800,960
11008,2019-04-09 19:00:00,217.83020910792,800,960
11009,2019-04-09 20:00:00,233.452350598575,800,960
11010,2019-04-09 21:00:00,168.67127793433,800,960
11011,2019-04-09 22:00:00,149.164338901763,800,960
11012,2019-04-09 23:00:00,133.416640641263,800,960
11013,2019-04-10 00:00:00,127.47548783982,800,960
11014,2019-04-10 01:00:00,133.416640641263,800,960
11015,2019-04-10 02:00:00,128.549601321824,800,960
11016,2019-04-10 03:00:00,127.47548783982,800,960
11017,2019-04-10 04:00:00,123.69316876853,800,960
11018,2019-04-10 05:00:00,132.382022948737,800,960
11019,2019-04-10 06:00:00,128.549601321824,800,960
11020,2019-04-10 07:00:00,138.293166859393,800,960
11021,2019-04-10 08:00:00,133.416640641263,800,960
11022,2019-04-10 09:00:00,134.629120178363,800,960
11023,2019-04-10 10:00:00,155.2417469626,800,960
11024,2019-04-10 11:00:00,218.68927728629,800,960
11025,2019-04-10 12:00:00,223.606797749979,800,960
11026,2019-04-10 13:00:00,224.555115728856,800,960
11027,2019-04-10 14:00:00,213.775583264319,800,960
11028,2019-04-10 15:00:00,207.966343430854,800,960
11029,2019-04-10 16:00:00,202.237484161567,800,960
11030,2019-04-10 17:00:00,207.183493551007,800,960
11031,2019-04-10 18:00:00,212.132034355964,800,960
11032,2019-04-10 19:00:00,217.83020910792,800,960
11033,2019-04-10 20:00:00,227.705950734714,800,960
11034,2019-04-10 21:00:00,164.924225024706,800,960
11035,2019-04-10 22:00:00,155.2417469626,800,960
11036,2019-04-10 23:00:00,149.164338901763,800,960
11037,2019-04-11 00:00:00,149.164338901763,800,960
11038,2019-04-11 01:00:00,132.382022948737,800,960
11039,2019-04-11 02:00:00,133.416640641263,800,960
11040,2019-04-11 03:00:00,132.382022948737,800,960
11041,2019-04-11 04:00:00,133.416640641263,800,960
11042,2019-04-11 05:00:00,133.416640641263,800,960
11043,2019-04-11 06:00:00,137.29530217746,800,960
11044,2019-04-11 07:00:00,138.293166859393,800,960
11045,2019-04-11 08:00:00,132.382022948737,800,960
11046,2019-04-11 09:00:00,134.629120178363,800,960
11047,2019-04-11 10:00:00,175.85505395069,800,960
11048,2019-04-11 11:00:00,228.527897640529,800,960
11049,2019-04-11 12:00:00,218.68927728629,800,960
11050,2019-04-11 13:00:00,220.737400546441,800,960
11051,2019-04-11 14:00:00,208.865985742054,800,960
11052,2019-04-11 15:00:00,203.960780543711,800,960
11053,2019-04-11 16:00:00,208.865985742054,800,960
11054,2019-04-11 17:00:00,218.68927728629,800,960
11055,2019-04-11 18:00:00,228.527897640529,800,960
11056,2019-04-11 19:00:00,218.68927728629,800,960
11057,2019-04-11 20:00:00,222.766694099455,800,960
11058,2019-04-11 21:00:00,152.970585407784,800,960
11059,2019-04-11 22:00:00,148.070928949608,800,960
11060,2019-04-11 23:00:00,138.293166859393,800,960
11061,2019-04-12 00:00:00,137.29530217746,800,960
11062,2019-04-12 01:00:00,133.416640641263,800,960
11063,2019-04-12 02:00:00,138.293166859393,800,960
11064,2019-04-12 03:00:00,127.47548783982,800,960
11065,2019-04-12 04:00:00,132.382022948737,800,960
11066,2019-04-12 05:00:00,133.416640641263,800,960
11067,2019-04-12 06:00:00,137.29530217746,800,960
11068,2019-04-12 07:00:00,138.293166859393,800,960
11069,2019-04-12 08:00:00,143.178210632764,800,960
11070,2019-04-12 09:00:00,131.244047484067,800,960
11071,2019-04-12 10:00:00,174.64249196573,800,960
11072,2019-04-12 11:00:00,213.775583264319,800,960
11073,2019-04-12 12:00:00,212.896688560438,800,960
11074,2019-04-12 13:00:00,197.294196569489,800,960
11075,2019-04-12 14:00:00,198.116127561589,800,960
11076,2019-04-12 15:00:00,193.196790863617,800,960
11077,2019-04-12 16:00:00,202.237484161567,800,960
11078,2019-04-12 17:00:00,202.237484161567,800,960
11079,2019-04-12 18:00:00,212.132034355964,800,960
11080,2019-04-12 19:00:00,218.68927728629,800,960
11081,2019-04-12 20:00:00,207.183493551007,800,960
11082,2019-04-12 21:00:00,169.779268463496,800,960
11083,2019-04-12 22:00:00,161.40012391569,800,960
11084,2019-04-12 23:00:00,154.029218007494,800,960
11085,2019-04-13 00:00:00,150.416089564913,800,960
11086,2019-04-13 01:00:00,149.164338901763,800,960
11087,2019-04-13 02:00:00,132.382022948737,800,960
11088,2019-04-13 03:00:00,138.293166859393,800,960
11089,2019-04-13 04:00:00,138.293166859393,800,960
11090,2019-04-13 05:00:00,133.416640641263,800,960
11091,2019-04-13 06:00:00,132.382022948737,800,960
11092,2019-04-13 07:00:00,143.178210632764,800,960
11093,2019-04-13 08:00:00,143.178210632764,800,960
11094,2019-04-13 09:00:00,148.070928949608,800,960
11095,2019-04-13 10:00:00,171.026313764871,800,960
11096,2019-04-13 11:00:00,223.606797749979,800,960
11097,2019-04-13 12:00:00,218.68927728629,800,960
11098,2019-04-13 13:00:00,212.896688560438,800,960
11099,2019-04-13 14:00:00,197.294196569489,800,960
11100,2019-04-13 15:00:00,193.196790863617,800,960
11101,2019-04-13 16:00:00,212.132034355964,800,960
11102,2019-04-13 17:00:00,203.03940504247,800,960
11103,2019-04-13 18:00:00,216.448608219134,800,960
11104,2019-04-13 19:00:00,138.293166859393,800,960
11105,2019-04-13 20:00:00,127.47548783982,800,960
11106,2019-04-13 21:00:00,116.726175299288,800,960
11107,2019-04-13 22:00:00,134.629120178363,800,960
11108,2019-04-13 23:00:00,133.416640641263,800,960
11109,2019-04-14 00:00:00,128.549601321824,800,960
11110,2019-04-14 01:00:00,133.416640641263,800,960
11111,2019-04-14 02:00:00,128.549601321824,800,960
11112,2019-04-14 03:00:00,128.549601321824,800,960
11113,2019-04-14 04:00:00,128.549601321824,800,960
11114,2019-04-14 05:00:00,128.549601321824,800,960
11115,2019-04-14 06:00:00,132.382022948737,800,960
11116,2019-04-14 07:00:00,128.549601321824,800,960
11117,2019-04-14 08:00:00,123.69316876853,800,960
11118,2019-04-14 09:00:00,117.686022959398,800,960
11119,2019-04-14 10:00:00,134.629120178363,800,960
11120,2019-04-14 11:00:00,140.801278403287,800,960
11121,2019-04-14 12:00:00,129.807549857472,800,960
11122,2019-04-14 13:00:00,125.0,800,960
11123,2019-04-14 14:00:00,120.208152801713,800,960
11124,2019-04-14 15:00:00,103.077640640442,800,960
11125,2019-04-14 16:00:00,87.3212459828649,800,960
11126,2019-04-14 17:00:00,81.3941029804985,800,960
11127,2019-04-14 18:00:00,96.1769203083567,800,960
11128,2019-04-14 19:00:00,111.018016555873,800,960
11129,2019-04-14 20:00:00,106.88779163216,800,960
11130,2019-04-14 21:00:00,125.896783120142,800,960
11131,2019-04-14 22:00:00,128.549601321824,800,960
11132,2019-04-14 23:00:00,132.382022948737,800,960
11133,2019-04-15 00:00:00,132.382022948737,800,960
11134,2019-04-15 01:00:00,133.416640641263,800,960
11135,2019-04-15 02:00:00,132.382022948737,800,960
11136,2019-04-15 03:00:00,132.382022948737,800,960
11137,2019-04-15 04:00:00,133.416640641263,800,960
11138,2019-04-15 05:00:00,127.47548783982,800,960
11139,2019-04-15 06:00:00,138.293166859393,800,960
11140,2019-04-15 07:00:00,132.382022948737,800,960
11141,2019-04-15 08:00:00,143.178210632764,800,960
11142,2019-04-15 09:00:00,139.463256809814,800,960
11143,2019-04-15 10:00:00,173.565549577098,800,960
11144,2019-04-15 11:00:00,208.865985742054,800,960
11145,2019-04-15 12:00:00,202.237484161567,800,960
11146,2019-04-15 13:00:00,198.116127561589,800,960
11147,2019-04-15 14:00:00,202.237484161567,800,960
11148,2019-04-15 15:00:00,202.237484161567,800,960
11149,2019-04-15 16:00:00,202.237484161567,800,960
11150,2019-04-15 17:00:00,202.237484161567,800,960
11151,2019-04-15 18:00:00,202.237484161567,800,960
11152,2019-04-15 19:00:00,217.83020910792,800,960
11153,2019-04-15 20:00:00,212.132034355964,800,960
11154,2019-04-15 21:00:00,163.783393541592,800,960
11155,2019-04-15 22:00:00,148.070928949608,800,960
11156,2019-04-15 23:00:00,123.69316876853,800,960
11157,2019-04-16 00:00:00,132.382022948737,800,960
11158,2019-04-16 01:00:00,123.69316876853,800,960
11159,2019-04-16 02:00:00,122.576506721313,800,960
11160,2019-04-16 03:00:00,123.69316876853,800,960
11161,2019-04-16 04:00:00,122.576506721313,800,960
11162,2019-04-16 05:00:00,133.416640641263,800,960
11163,2019-04-16 06:00:00,123.69316876853,800,960
11164,2019-04-16 07:00:00,132.382022948737,800,960
11165,2019-04-16 08:00:00,128.549601321824,800,960
11166,2019-04-16 09:00:00,139.463256809814,800,960
11167,2019-04-16 10:00:00,160.078105935821,800,960
11168,2019-04-16 11:00:00,213.775583264319,800,960
11169,2019-04-16 12:00:00,202.237484161567,800,960
11170,2019-04-16 13:00:00,207.183493551007,800,960
11171,2019-04-16 14:00:00,202.237484161567,800,960
11172,2019-04-16 15:00:00,207.183493551007,800,960
11173,2019-04-16 16:00:00,203.03940504247,800,960
11174,2019-04-16 17:00:00,202.237484161567,800,960
11175,2019-04-16 18:00:00,207.183493551007,800,960
11176,2019-04-16 19:00:00,207.183493551007,800,960
11177,2019-04-16 20:00:00,212.132034355964,800,960
11178,2019-04-16 21:00:00,137.29530217746,800,960
11179,2019-04-16 22:00:00,142.214626533279,800,960
11180,2019-04-16 23:00:00,127.47548783982,800,960
11181,2019-04-17 00:00:00,116.726175299288,800,960
11182,2019-04-17 01:00:00,122.576506721313,800,960
11183,2019-04-17 02:00:00,114.017542509914,800,960
11184,2019-04-17 03:00:00,117.686022959398,800,960
11185,2019-04-17 04:00:00,118.848643240047,800,960
11186,2019-04-17 05:00:00,122.576506721313,800,960
