,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
16-03-19,15 - 16,"40,45","40,28","40,28","40,28","40,28","40,28","40,08","40,28","40,47","40,47","40,47","40,62","40,62","40,62","40,28","40,28","40,28"
16-03-19,16 - 17,"41,11","41,15","41,15","41,15","41,15","41,15","40,01","41,15","41,15","41,15","41,15","41,15","41,15","41,15","41,15","41,15","41,15"
16-03-19,17 - 18,"41,96","42,01","42,01","42,01","42,01","42,01","40,98","42,01","42,01","42,01","42,01","42,01","42,01","42,01","42,01","42,01","42,01"
16-03-19,18 - 19,"42,77","42,90","42,90","42,90","42,90","42,90","40,05","42,90","42,90","42,90","42,90","42,90","42,90","42,90","42,90","42,90","42,90"
16-03-19,19 - 20,"41,92","42,32","42,32","42,32","42,32","42,32","28,27","42,32","42,32","42,32","42,32","42,32","42,32","42,32","42,32","42,32","42,32"
16-03-19,20 - 21,"41,05","41,33","41,33","41,33","41,33","41,33","22,78","41,33","41,33","41,33","41,33","41,33","41,33","41,33","41,33","41,33","41,33"
16-03-19,21 - 22,"40,59","41,06","41,06","41,06","41,06","41,06","5,74","41,06","41,06","41,06","41,06","41,06","41,06","41,06","41,06","41,06","41,06"
16-03-19,22 - 23,"40,26","40,65","40,65","40,65","40,65","40,65","9,09","40,65","40,65","40,65","40,65","40,65","40,65","40,65","40,65","40,65","40,65"
16-03-19,23 - 00,"39,38","39,83","39,83","39,83","39,83","39,83","2,10","38,54","39,83","39,83","39,83","39,83","39,83","39,83","39,83","39,83","39,83"
17-03-19,00 - 01,"36,30","36,45","36,45","36,45","36,45","36,45","-2,30","-2,30","39,41","39,41","39,41","39,41","39,41","39,41","36,45","36,45","36,45"
17-03-19,01 - 02,"35,59","35,68","35,68","35,68","35,68","35,68","-3,34","-3,34","39,08","39,08","39,08","39,08","39,08","39,08","35,68","35,68","35,68"
17-03-19,02 - 03,"34,51","35,07","35,07","35,07","35,07","35,07","-9,33","-9,33","38,96","38,96","38,96","38,96","38,96","38,96","35,07","35,07","35,07"
17-03-19,03 - 04,"32,56","34,04","34,04","34,04","34,04","34,04","-13,53","-13,53","38,90","38,90","38,90","38,90","38,90","38,90","34,04","34,04","34,04"
17-03-19,04 - 05,"34,11","34,17","34,17","34,17","34,17","34,17","-6,23","-6,23","38,92","38,92","38,92","38,92","38,92","38,92","34,17","34,17","34,17"
17-03-19,05 - 06,"34,04","33,56","33,56","33,56","33,56","33,56","-9,90","-9,90","39,02","39,02","39,02","39,02","39,02","39,02","33,56","33,56","33,56"
17-03-19,06 - 07,"34,03","31,34","31,34","31,34","31,34","31,34","-11,37","-11,37","39,91","39,91","39,91","38,93","38,93","38,93","31,34","31,34","31,34"
17-03-19,07 - 08,"35,01","31,90","31,90","31,90","31,90","31,90","-6,61","-6,61","40,19","40,19","40,19","39,44","39,44","39,44","31,90","31,90","31,90"
17-03-19,08 - 09,"35,98","34,75","34,75","34,75","34,75","34,75","-2,41","-2,41","40,38","40,38","40,38","39,45","39,45","39,45","34,75","34,75","34,75"
17-03-19,09 - 10,"37,78","37,28","37,28","37,28","37,28","37,28","-3,30","1,81","40,73","40,73","40,73","39,81","39,81","39,81","37,28","37,28","37,28"
17-03-19,10 - 11,"37,89","37,26","37,26","37,26","37,26","37,26","-6,66","2,60","40,93","40,93","40,93","39,86","39,86","39,86","37,26","37,26","37,26"
17-03-19,11 - 12,"37,55","35,97","35,97","35,97","35,97","35,97","-0,75","2,59","40,93","40,93","40,93","39,31","39,31","39,31","35,97","35,97","35,97"
17-03-19,12 - 13,"35,83","35,10","35,10","35,10","35,10","35,10","-7,06","2,55","40,73","40,73","40,73","39,21","39,21","39,21","35,10","35,10","35,10"
17-03-19,13 - 14,"35,51","35,13","35,13","35,13","35,13","35,13","-9,99","-2,33","40,63","40,63","40,63","39,06","39,06","39,06","35,13","35,13","35,13"
17-03-19,14 - 15,"35,06","34,83","34,83","34,83","34,83","34,83","-13,35","-2,38","40,53","40,53","40,53","38,85","38,85","38,85","34,83","34,83","34,83"
17-03-19,15 - 16,"35,14","34,76","34,76","34,76","34,76","34,76","-11,09","-2,32","40,49","40,49","40,49","39,15","39,15","39,15","34,76","34,76","34,76"
17-03-19,16 - 17,"35,68","35,16","35,16","35,16","35,16","35,16","-6,80","-2,29","40,55","40,55","40,55","39,19","39,19","39,19","35,16","35,16","35,16"
17-03-19,17 - 18,"39,12","37,34","37,34","37,34","37,34","37,34","5,33","10,52","41,13","41,13","41,13","39,49","39,49","39,49","37,34","37,34","37,34"
17-03-19,18 - 19,"40,04","39,90","39,90","39,90","39,90","39,90","28,87","28,87","41,85","41,85","41,85","40,03","40,03","40,03","39,90","39,90","39,90"
17-03-19,19 - 20,"40,54","38,31","38,31","38,31","38,31","38,31","36,66","36,66","42,62","42,62","42,62","40,22","40,22","40,22","38,31","38,31","38,31"
17-03-19,20 - 21,"39,48","35,15","35,15","35,15","35,15","35,15","30,64","30,64","42,24","42,24","42,24","40,85","40,85","40,85","35,15","35,15","35,15"
17-03-19,21 - 22,"38,03","34,36","34,36","34,36","34,36","34,36","23,34","23,34","41,47","41,47","41,47","40,61","40,61","40,61","34,36","34,36","34,36"
17-03-19,22 - 23,"37,16","31,88","31,88","31,88","31,88","31,88","25,94","25,94","40,62","40,62","40,62","40,41","40,41","40,41","31,88","31,88","31,88"
17-03-19,23 - 00,"36,10","23,19","23,19","23,19","23,19","23,19","17,22","17,22","40,81","40,81","40,81","40,09","40,09","40,09","23,19","23,19","23,19"
18-03-19,00 - 01,"37,23","30,56","30,56","30,56","30,56","30,56","17,65","17,65","40,29","40,29","40,29","39,76","39,76","39,76","30,56","30,56","30,56"
18-03-19,01 - 02,"35,89","29,10","29,10","29,10","29,10","29,10","12,86","12,86","40,11","40,11","40,11","39,35","39,35","39,35","29,10","29,10","29,10"
18-03-19,02 - 03,"35,75","27,57","27,57","27,57","27,57","27,57","14,27","14,27","39,99","39,99","39,99","39,29","39,29","39,29","27,57","27,57","27,57"
18-03-19,03 - 04,"35,83","29,04","29,04","29,04","29,04","29,04","14,45","14,45","39,80","39,80","39,80","39,35","39,35","39,35","29,04","29,04","29,04"
18-03-19,04 - 05,"37,35","36,42","36,42","36,42","36,42","36,42","6,03","6,03","39,20","39,20","39,20","39,20","39,20","39,20","36,42","36,42","36,42"
18-03-19,05 - 06,"40,65","40,97","40,97","40,97","40,97","40,97","22,51","22,51","40,97","40,97","40,97","40,97","40,97","40,97","40,97","40,97","40,97"
18-03-19,06 - 07,"42,59","42,64","42,64","42,64","42,64","42,64","41,27","42,64","42,64","42,64","42,64","42,64","42,64","42,64","42,64","42,64","42,64"
18-03-19,07 - 08,"44,88","44,91","44,91","44,91","44,91","45,46","46,37","44,91","44,91","44,91","44,91","44,91","44,91","44,91","45,46","45,46","45,46"
18-03-19,08 - 09,"44,23","44,22","44,22","44,22","44,22","46,06","44,13","44,22","44,22","44,22","44,22","44,22","44,22","44,22","46,06","46,06","46,06"
18-03-19,09 - 10,"43,24","43,21","43,21","43,21","43,21","46,04","42,47","43,21","43,21","43,21","43,21","43,21","43,21","43,21","46,04","46,04","46,04"
18-03-19,10 - 11,"42,71","42,88","42,88","42,88","42,88","45,44","33,18","42,88","42,88","42,88","42,88","42,88","42,88","42,88","45,44","45,44","45,44"
18-03-19,11 - 12,"42,33","42,44","42,44","42,44","42,44","46,01","32,03","42,44","42,44","42,44","42,44","42,44","42,44","42,44","46,01","46,01","46,01"
18-03-19,12 - 13,"42,21","42,33","42,33","42,33","42,33","46,03","27,71","42,33","42,33","42,33","42,33","42,33","42,33","42,33","46,03","46,03","46,03"
18-03-19,13 - 14,"42,16","42,32","42,32","42,32","42,32","44,65","30,92","42,32","42,32","42,32","42,32","42,32","42,32","42,32","44,65","44,65","44,65"
18-03-19,14 - 15,"41,98","42,16","42,16","42,16","42,16","43,16","30,94","42,16","42,16","42,16","42,16","42,16","42,16","42,16","43,16","43,16","43,16"
18-03-19,15 - 16,"41,92","42,09","42,09","42,09","42,09","42,48","30,98","42,09","42,09","42,09","42,09","42,09","42,09","42,09","42,48","42,48","42,48"
18-03-19,16 - 17,"42,06","42,19","42,19","42,19","42,19","43,53","35,57","42,19","42,19","42,19","42,19","42,19","42,19","42,19","43,53","43,53","43,53"
18-03-19,17 - 18,"43,08","43,04","43,04","43,04","43,04","45,07","41,95","43,04","43,04","43,04","43,04","43,04","43,04","43,04","45,07","45,07","45,07"
18-03-19,18 - 19,"44,78","44,65","44,65","44,65","44,65","48,29","45,74","44,65","44,65","44,65","44,65","44,65","44,65","44,65","48,29","48,29","48,29"
18-03-19,19 - 20,"44,99","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03","45,03"
18-03-19,20 - 21,"44,24","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25","44,25"
18-03-19,21 - 22,"42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96","42,96"
18-03-19,22 - 23,"42,05","41,70","41,70","41,70","41,70","41,70","41,70","41,70","42,26","42,26","42,26","41,70","41,70","41,70","41,70","41,70","41,70"
18-03-19,23 - 00,"40,43","36,77","36,77","36,77","36,77","36,77","36,77","36,77","42,08","42,08","42,08","40,57","40,57","40,57","36,77","36,77","36,77"
19-03-19,00 - 01,"40,63","39,08","39,08","39,08","39,08","39,08","39,08","39,08","42,08","42,08","42,08","39,65","39,65","39,65","39,08","39,08","39,08"
19-03-19,01 - 02,"40,44","38,49","38,49","38,49","38,49","38,49","38,49","38,49","41,98","41,98","41,98","39,44","39,44","39,44","38,49","38,49","38,49"
19-03-19,02 - 03,"40,37","37,45","37,45","37,45","37,45","37,45","37,45","37,45","41,86","41,86","41,86","39,40","39,40","39,40","37,45","37,45","37,45"
19-03-19,03 - 04,"40,33","36,47","36,47","36,47","36,47","36,47","36,47","36,47","41,90","41,90","41,90","39,37","39,37","39,37","36,47","36,47","36,47"
19-03-19,04 - 05,"40,80","40,39","40,39","40,39","40,39","40,39","40,39","40,39","41,97","41,97","41,97","40,39","40,39","40,39","40,39","40,39","40,39"
19-03-19,05 - 06,"42,52","42,76","42,76","42,76","42,76","42,76","41,25","42,76","42,76","42,76","42,76","42,76","42,76","42,76","42,76","42,76","42,76"
19-03-19,06 - 07,"45,44","45,46","45,46","45,46","45,46","45,46","46,96","45,46","45,46","45,46","45,46","45,46","45,46","45,46","45,46","45,46","45,46"
19-03-19,07 - 08,"50,95","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27","51,27"
19-03-19,08 - 09,"54,03","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38","54,38"
19-03-19,09 - 10,"49,45","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69","49,69"
19-03-19,10 - 11,"46,25","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31","46,31"
19-03-19,11 - 12,"44,92","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93","44,93"
19-03-19,12 - 13,"44,38","44,38","44,38","44,38","44,38","44,66","44,38","44,38","44,38","44,38","44,38","44,38","44,38","44,38","44,66","44,66","44,66"
19-03-19,13 - 14,"43,96","43,95","43,95","43,95","43,95","44,62","43,95","43,95","43,95","43,95","43,95","43,95","43,95","43,95","44,62","44,62","44,62"
19-03-19,14 - 15,"43,74","43,75","43,75","43,75","43,75","43,83","43,75","43,75","43,75","43,75","43,75","43,75","43,75","43,75","43,83","43,83","43,83"
19-03-19,15 - 16,"43,86","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88","43,88"
19-03-19,16 - 17,"44,60","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61","44,61"
19-03-19,17 - 18,"48,87","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96","48,96"
19-03-19,18 - 19,"54,92","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17","55,17"
19-03-19,19 - 20,"59,05","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27","59,27"
19-03-19,20 - 21,"50,64","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87","50,87"
19-03-19,21 - 22,"45,31","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35","45,35"
19-03-19,22 - 23,"43,70","43,71","43,71","43,71","43,71","43,71","44,72","43,71","43,71","43,71","43,71","43,71","43,71","43,71","43,71","43,71","43,71"
19-03-19,23 - 00,"42,06","42,09","42,09","42,09","42,09","42,09","41,08","42,09","42,09","42,09","42,09","42,09","42,09","42,09","42,09","42,09","42,09"
20-03-19,00 - 01,"41,02","40,88","40,88","40,88","40,88","40,88","38,28","40,88","41,26","41,26","41,26","40,88","40,88","40,88","40,88","40,88","40,88"
20-03-19,01 - 02,"39,66","38,96","38,96","38,96","38,96","38,96","36,30","36,30","40,25","40,25","40,25","38,96","38,96","38,96","38,96","38,96","38,96"
20-03-19,02 - 03,"38,15","35,05","35,05","35,05","35,05","35,05","35,05","35,05","40,13","40,13","40,13","35,49","35,49","35,49","35,05","35,05","35,05"
20-03-19,03 - 04,"38,04","34,33","34,33","34,33","34,33","34,33","34,33","34,33","40,13","40,13","40,13","35,37","35,37","35,37","34,33","34,33","34,33"
20-03-19,04 - 05,"38,57","37,96","37,96","37,96","37,96","37,96","34,69","34,69","39,85","39,85","39,85","37,96","37,96","37,96","37,96","37,96","37,96"
20-03-19,05 - 06,"40,88","41,05","41,05","41,05","41,05","41,05","37,20","38,26","41,05","41,05","41,05","41,05","41,05","41,05","41,05","41,05","41,05"
20-03-19,06 - 07,"42,57","42,59","42,59","42,59","42,59","42,59","43,66","42,59","42,59","42,59","42,59","42,59","42,59","42,59","42,59","42,59","42,59"
20-03-19,07 - 08,"44,12","44,10","44,10","44,10","44,10","44,10","46,89","46,89","44,10","44,10","44,10","44,10","44,10","44,10","44,10","44,10","44,10"
20-03-19,08 - 09,"43,86","43,85","43,85","43,85","43,85","44,67","43,85","43,85","43,85","43,85","43,85","43,85","43,85","43,85","44,67","44,67","44,67"
20-03-19,09 - 10,"42,92","42,88","42,88","42,88","42,88","44,80","42,88","42,88","42,88","42,88","42,88","42,88","42,88","42,88","44,80","44,80","44,80"
20-03-19,10 - 11,"42,14","42,13","42,13","42,13","42,13","43,80","42,13","42,13","42,13","42,13","42,13","42,13","42,13","42,13","43,80","43,80","43,80"
20-03-19,11 - 12,"41,55","41,54","41,54","41,54","41,54","42,00","41,54","41,54","41,54","41,54","41,54","41,54","41,54","41,54","42,00","42,00","42,00"
20-03-19,12 - 13,"41,05","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07","41,07"
20-03-19,13 - 14,"40,82","40,93","40,93","40,93","40,93","40,93","38,98","40,93","40,93","40,93","40,93","40,93","40,93","40,93","40,93","40,93","40,93"
20-03-19,14 - 15,"40,89","41,03","41,03","41,03","41,03","41,03","38,16","41,03","41,03","41,03","41,03","41,03","41,03","41,03","41,03","41,03","41,03"
20-03-19,15 - 16,"41,31","41,36","41,36","41,36","41,36","41,36","40,36","41,36","41,36","41,36","41,36","41,36","41,36","41,36","41,36","41,36","41,36"
20-03-19,16 - 17,"42,05","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10","42,10"
20-03-19,17 - 18,"43,60","43,22","43,22","43,66","43,66","43,66","45,49","45,49","43,66","43,66","43,66","43,22","43,22","43,22","43,66","43,66","43,66"
20-03-19,18 - 19,"44,50","43,19","43,19","44,96","44,96","44,96","48,94","48,94","44,96","44,96","44,96","43,19","43,19","43,19","44,96","44,96","44,96"
20-03-19,19 - 20,"43,75","43,21","43,21","43,83","43,83","43,83","43,83","43,83","43,83","43,83","43,83","43,21","43,21","43,21","43,83","43,83","43,83"
20-03-19,20 - 21,"43,12","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14","43,14"
20-03-19,21 - 22,"42,63","42,28","42,28","42,28","42,28","42,28","43,13","43,13","42,82","42,82","42,82","42,28","42,28","42,28","42,28","42,28","42,28"
20-03-19,22 - 23,"41,64","41,23","41,23","41,23","41,23","41,23","42,97","42,97","41,96","41,96","41,96","41,23","41,23","41,23","41,23","41,23","41,23"
20-03-19,23 - 00,"40,22","39,51","39,51","39,51","39,51","39,51","39,76","39,76","41,08","41,08","41,08","39,51","39,51","39,51","39,51","39,51","39,51"
21-03-19,00 - 01,"38,06","36,94","36,94","36,94","36,94","36,94","35,47","36,94","38,97","38,97","38,97","37,76","37,76","37,76","36,94","36,94","36,94"
21-03-19,01 - 02,"37,01","34,70","34,70","34,70","34,70","34,70","34,70","34,70","38,84","38,84","38,84","37,14","37,14","37,14","34,70","34,70","34,70"
21-03-19,02 - 03,"36,49","33,51","33,51","33,51","33,51","33,51","33,51","33,51","38,71","38,71","38,71","36,01","36,01","36,01","33,51","33,51","33,51"
21-03-19,03 - 04,"36,26","33,04","33,04","33,04","33,04","33,04","33,04","33,04","38,74","38,74","38,74","35,04","35,04","35,04","33,04","33,04","33,04"
21-03-19,04 - 05,"35,78","34,56","34,56","34,56","34,56","34,56","33,10","33,10","38,14","38,14","38,14","35,00","35,00","35,00","34,56","34,56","34,56"
21-03-19,05 - 06,"38,97","39,24","39,24","39,24","39,24","39,24","35,93","38,84","39,24","39,24","39,24","39,24","39,24","39,24","39,24","39,24","39,24"
21-03-19,06 - 07,"41,12","41,12","41,12","41,12","41,12","41,12","44,03","41,12","41,12","41,12","41,12","41,12","41,12","41,12","41,12","41,12","41,12"
21-03-19,07 - 08,"42,90","42,69","42,69","42,69","42,69","44,94","43,10","43,10","42,69","42,69","42,69","42,69","42,69","42,69","44,94","44,94","44,94"
21-03-19,08 - 09,"43,61","43,33","43,33","43,33","43,33","45,08","44,91","44,91","43,33","43,33","43,33","43,33","43,33","43,33","45,08","45,08","45,08"
21-03-19,09 - 10,"41,57","41,28","41,28","41,28","41,28","45,01","41,28","41,28","41,28","41,28","41,28","41,28","41,28","41,28","45,01","45,01","45,01"
21-03-19,10 - 11,"40,14","40,08","40,08","40,08","40,08","44,25","38,50","40,08","40,08","40,08","40,08","40,08","40,08","40,08","44,25","44,25","44,25"
21-03-19,11 - 12,"39,47","39,41","39,41","39,41","39,41","41,77","36,84","39,41","39,41","39,41","39,41","39,41","39,41","39,41","41,77","41,77","41,77"
21-03-19,12 - 13,"39,23","39,22","39,22","39,22","39,22","40,27","35,43","35,43","39,22","39,22","39,22","39,22","39,22","39,22","40,27","40,27","40,27"
21-03-19,13 - 14,"38,94","38,97","38,97","38,97","38,97","38,97","34,50","34,50","38,97","38,97","38,97","38,97","38,97","38,97","38,97","38,97","38,97"
21-03-19,14 - 15,"38,87","38,91","38,91","38,91","38,91","38,91","34,61","34,61","38,91","38,91","38,91","38,91","38,91","38,91","38,91","38,91","38,91"
21-03-19,15 - 16,"38,84","38,88","38,88","38,88","38,88","38,88","36,81","36,81","38,88","38,88","38,88","38,88","38,88","38,88","38,88","38,88","38,88"
21-03-19,16 - 17,"39,80","39,85","39,85","39,85","39,85","39,85","39,27","39,85","39,85","39,85","39,85","39,85","39,85","39,85","39,85","39,85","39,85"
