,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
05-02-20,05 - 06,"17,25","16,92","16,92","16,92","16,92","37,83","16,92","16,92","16,92","16,92","16,92","16,92","16,92","16,92","37,83","37,83","37,83"
05-02-20,06 - 07,"18,27","17,81","17,81","17,95","17,95","46,08","24,91","24,91","17,95","17,95","17,95","17,81","17,81","17,81","46,08","46,08","46,08"
05-02-20,07 - 08,"19,94","18,04","18,04","33,51","33,51","42,73","33,51","33,51","18,45","18,45","18,45","18,04","18,04","18,04","42,73","42,73","42,73"
05-02-20,08 - 09,"20,52","18,44","18,44","40,03","40,03","43,66","40,03","40,03","18,62","18,62","18,62","18,44","18,44","18,44","43,66","43,66","43,66"
05-02-20,09 - 10,"19,97","18,45","18,45","34,15","34,15","39,76","34,15","34,15","18,45","18,45","18,45","18,45","18,45","18,45","39,76","39,76","39,76"
05-02-20,10 - 11,"19,22","18,28","18,28","25,00","25,00","42,00","25,00","25,00","18,28","18,28","18,28","18,28","18,28","18,28","42,00","42,00","42,00"
05-02-20,11 - 12,"18,07","17,95","17,95","17,95","17,95","23,96","17,95","17,95","17,95","17,95","17,95","17,95","17,95","17,95","23,96","23,96","23,96"
05-02-20,12 - 13,"17,77","17,70","17,70","17,70","17,70","23,98","17,70","17,70","17,70","17,70","17,70","17,70","17,70","17,70","23,98","23,98","23,98"
05-02-20,13 - 14,"17,54","17,51","17,51","17,51","17,51","19,97","17,51","17,51","17,51","17,51","17,51","17,51","17,51","17,51","19,97","19,97","19,97"
05-02-20,14 - 15,"17,57","17,38","17,38","17,38","17,38","31,23","17,38","17,38","17,38","17,38","17,38","17,38","17,38","17,38","49,48","49,48","49,48"
05-02-20,15 - 16,"17,57","17,34","17,34","17,34","17,34","31,97","17,34","17,34","17,34","17,34","17,34","17,34","17,34","17,34","36,02","36,02","36,02"
05-02-20,16 - 17,"17,65","17,50","17,50","17,50","17,50","35,96","17,50","17,50","17,50","17,50","17,50","17,50","17,50","17,50","39,80","39,80","39,80"
05-02-20,17 - 18,"17,75","17,61","17,61","17,61","17,61","34,16","17,61","17,61","17,61","17,61","17,61","17,61","17,61","17,61","37,46","37,46","37,46"
05-02-20,18 - 19,"17,64","17,43","17,43","17,43","17,43","45,53","17,43","17,43","17,43","17,43","17,43","17,43","17,43","17,43","45,53","45,53","45,53"
05-02-20,19 - 20,"17,20","17,07","17,07","17,07","17,07","23,36","17,07","17,07","17,07","17,07","17,07","17,07","17,07","17,07","26,06","26,06","26,06"
05-02-20,20 - 21,"16,51","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","16,50","26,05","26,05","26,05"
05-02-20,21 - 22,"16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","16,27","17,65","17,65","17,65"
05-02-20,22 - 23,"15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74","15,74"
05-02-20,23 - 00,"14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96","14,96"
06-02-20,00 - 01,"14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71","14,71"
06-02-20,01 - 02,"14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60","14,60"
06-02-20,02 - 03,"14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52","14,52"
06-02-20,03 - 04,"14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70","14,70"
06-02-20,04 - 05,"15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13","15,13"
06-02-20,05 - 06,"15,93","15,88","15,88","15,88","15,88","18,06","15,88","15,88","15,88","15,88","15,88","15,88","15,88","15,88","18,06","18,06","18,06"
06-02-20,06 - 07,"16,60","16,48","16,48","16,48","16,48","27,46","16,48","16,48","16,48","16,48","16,48","16,48","16,48","16,48","27,46","27,46","27,46"
06-02-20,07 - 08,"17,48","17,24","17,24","17,24","17,24","32,78","17,24","17,24","17,02","17,02","17,02","17,24","17,24","17,24","32,78","32,78","32,78"
06-02-20,08 - 09,"17,85","17,99","17,99","17,99","17,99","34,89","17,99","17,99","17,18","17,18","17,18","17,99","17,99","17,99","34,89","34,89","34,89"
06-02-20,09 - 10,"17,81","18,09","18,09","18,09","18,09","28,45","18,09","18,09","17,06","17,06","17,06","18,09","18,09","18,09","36,00","36,00","36,00"
06-02-20,10 - 11,"17,80","18,12","18,12","18,12","18,12","37,53","18,12","18,12","16,96","16,96","16,96","18,12","18,12","18,12","37,53","37,53","37,53"
06-02-20,11 - 12,"17,34","17,92","17,92","17,92","17,92","20,88","17,92","17,92","16,88","16,88","16,88","17,92","17,92","17,92","30,07","30,07","30,07"
06-02-20,12 - 13,"17,16","17,74","17,74","17,74","17,74","22,62","17,74","17,74","16,82","16,82","16,82","17,74","17,74","17,74","30,09","30,09","30,09"
06-02-20,13 - 14,"16,99","17,52","17,52","17,52","17,52","19,94","17,52","17,52","16,80","16,80","16,80","17,52","17,52","17,52","30,07","30,07","30,07"
06-02-20,14 - 15,"17,17","17,58","17,58","17,58","17,58","25,98","17,58","17,58","16,83","16,83","16,83","17,58","17,58","17,58","43,05","43,05","43,05"
06-02-20,15 - 16,"17,51","17,92","17,92","17,92","17,92","26,79","17,92","17,92","16,87","16,87","16,87","17,92","17,92","17,92","26,79","26,79","26,79"
06-02-20,16 - 17,"17,98","18,31","18,31","28,11","28,11","28,11","28,11","28,11","16,96","16,96","16,96","18,31","18,31","18,31","28,11","28,11","28,11"
06-02-20,17 - 18,"18,88","18,41","18,41","44,85","44,85","44,85","44,85","44,85","17,05","17,05","17,05","18,41","18,41","18,41","44,85","44,85","44,85"
06-02-20,18 - 19,"18,92","18,50","18,50","45,71","45,71","45,71","45,71","45,71","17,02","17,02","17,02","18,50","18,50","18,50","45,71","45,71","45,71"
06-02-20,19 - 20,"18,27","18,62","18,62","28,39","28,39","28,39","28,39","28,39","16,96","16,96","16,96","18,62","18,62","18,62","28,39","28,39","28,39"
06-02-20,20 - 21,"17,93","18,68","18,68","20,91","20,91","20,91","33,38","33,38","16,85","16,85","16,85","18,68","18,68","18,68","20,91","20,91","20,91"
06-02-20,21 - 22,"17,91","18,76","18,76","18,76","18,76","18,76","37,98","37,98","16,85","16,85","16,85","18,76","18,76","18,76","20,06","20,06","20,06"
06-02-20,22 - 23,"17,47","18,05","18,05","18,05","18,05","18,05","37,66","37,66","16,67","16,67","16,67","18,05","18,05","18,05","21,22","21,22","21,22"
06-02-20,23 - 00,"16,84","17,40","17,40","17,40","17,40","17,40","33,58","33,58","16,52","16,52","16,52","17,40","17,40","17,40","20,22","20,22","20,22"
07-02-20,00 - 01,"16,25","16,44","16,44","16,44","16,44","16,44","33,32","33,32","16,08","16,08","16,08","16,44","16,44","16,44","26,76","26,76","26,76"
07-02-20,01 - 02,"16,12","16,20","16,20","16,20","16,20","16,20","32,18","32,18","16,03","16,03","16,03","16,20","16,20","16,20","26,70","26,70","26,70"
07-02-20,02 - 03,"16,03","15,99","15,99","15,99","15,99","15,99","28,10","28,10","15,99","15,99","15,99","15,99","15,99","15,99","26,27","26,27","26,27"
07-02-20,03 - 04,"16,00","15,96","15,96","15,96","15,96","15,96","25,00","25,00","15,96","15,96","15,96","15,96","15,96","15,96","26,28","26,28","26,28"
07-02-20,04 - 05,"16,08","16,01","16,01","16,01","16,01","20,00","25,00","25,00","16,01","16,01","16,01","16,01","16,01","16,01","27,03","27,03","27,03"
07-02-20,05 - 06,"16,46","16,21","16,21","16,21","16,21","50,25","26,35","26,35","16,18","16,18","16,18","16,21","16,21","16,21","43,21","43,21","43,21"
07-02-20,06 - 07,"16,86","15,83","15,83","39,70","39,70","50,71","40,68","40,68","16,41","16,41","16,41","15,83","15,83","15,83","50,71","50,71","50,71"
07-02-20,07 - 08,"17,41","16,11","16,11","47,87","47,87","53,60","47,87","47,87","16,88","16,88","16,88","16,11","16,11","16,11","53,60","53,60","53,60"
07-02-20,08 - 09,"17,48","16,10","16,10","56,96","56,96","56,96","56,96","56,96","16,88","16,88","16,88","16,10","16,10","16,10","56,96","56,96","56,96"
07-02-20,09 - 10,"17,27","15,94","15,94","47,00","47,00","47,00","47,00","47,00","16,86","16,86","16,86","15,94","15,94","15,94","47,00","47,00","47,00"
07-02-20,10 - 11,"16,93","15,67","15,67","41,81","41,81","41,81","41,81","41,81","16,75","16,75","16,75","15,67","15,67","15,67","41,81","41,81","41,81"
07-02-20,11 - 12,"16,76","15,47","15,47","30,08","30,08","30,08","38,52","38,52","16,61","16,61","16,61","15,47","15,47","15,47","30,08","30,08","30,08"
07-02-20,12 - 13,"16,50","15,42","15,42","24,54","30,01","24,54","37,16","37,16","16,44","16,44","16,44","15,42","15,42","15,42","30,01","30,01","30,01"
07-02-20,13 - 14,"16,34","15,51","15,51","19,95","28,27","19,95","34,43","34,43","16,39","16,39","16,39","15,51","15,51","15,51","28,27","28,27","28,27"
07-02-20,14 - 15,"16,35","15,62","15,62","16,33","18,93","26,39","32,53","32,53","16,33","16,33","16,33","15,62","15,62","15,62","45,03","45,03","45,03"
07-02-20,15 - 16,"16,38","15,81","15,81","16,25","16,25","31,77","31,84","31,84","16,25","16,25","16,25","15,81","15,81","15,81","46,70","46,70","46,70"
07-02-20,16 - 17,"16,67","15,93","15,93","16,32","30,02","42,04","37,52","37,52","16,32","16,32","16,32","15,93","15,93","15,93","46,71","46,71","46,71"
07-02-20,17 - 18,"16,86","16,09","16,09","34,03","39,98","42,00","40,42","40,42","16,35","16,35","16,35","16,09","16,09","16,09","46,70","46,70","46,70"
07-02-20,18 - 19,"16,55","16,13","16,13","16,15","38,97","41,64","39,93","39,93","16,15","16,15","16,15","16,13","16,13","16,13","41,64","41,64","41,64"
07-02-20,19 - 20,"16,17","16,02","16,02","16,02","16,02","24,94","35,31","35,31","16,02","16,02","16,02","16,02","16,02","16,02","24,94","24,94","24,94"
07-02-20,20 - 21,"15,68","15,64","15,64","15,64","15,64","17,64","15,64","15,64","15,64","15,64","15,64","15,64","15,64","15,64","27,08","27,08","27,08"
07-02-20,21 - 22,"15,51","15,42","15,42","15,42","15,42","19,90","15,42","15,42","15,42","15,42","15,42","15,42","15,42","15,42","26,73","26,73","26,73"
07-02-20,22 - 23,"14,97","14,92","14,92","14,92","14,92","17,54","14,92","14,92","14,92","14,92","14,92","14,92","14,92","14,92","17,54","17,54","17,54"
07-02-20,23 - 00,"14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","14,67","19,00","19,00","19,00"
08-02-20,00 - 01,"13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","13,85","26,71","26,71","26,71"
08-02-20,01 - 02,"13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","13,66","26,08","26,08","26,08"
08-02-20,02 - 03,"13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39","13,39"
08-02-20,03 - 04,"13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20","13,20"
08-02-20,04 - 05,"13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11","13,11"
08-02-20,05 - 06,"13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06","13,06"
08-02-20,06 - 07,"13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14","13,14"
08-02-20,07 - 08,"13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","13,31","26,02","26,02","26,02"
08-02-20,08 - 09,"13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","13,68","27,03","27,03","27,03"
08-02-20,09 - 10,"13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","13,93","27,06","27,06","27,06"
08-02-20,10 - 11,"14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","14,02","27,06","27,06","27,06"
08-02-20,11 - 12,"14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","27,05","27,05","27,05"
08-02-20,12 - 13,"13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","13,98","27,04","27,04","27,04"
08-02-20,13 - 14,"13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","13,92","27,03","27,03","27,03"
08-02-20,14 - 15,"13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","13,96","27,03","27,03","27,03"
08-02-20,15 - 16,"14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","14,06","27,03","27,03","27,03"
08-02-20,16 - 17,"14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","14,39","27,07","27,07","27,07"
08-02-20,17 - 18,"14,64","14,63","14,63","14,63","14,63","14,63","15,49","15,49","14,63","14,63","14,63","14,63","14,63","14,63","27,07","27,07","27,07"
08-02-20,18 - 19,"14,56","14,48","14,48","14,48","14,48","14,48","30,62","30,62","14,48","14,48","14,48","14,48","14,48","14,48","27,06","27,06","27,06"
08-02-20,19 - 20,"14,16","14,14","14,14","14,14","14,14","14,14","15,46","15,46","14,14","14,14","14,14","14,14","14,14","14,14","27,05","27,05","27,05"
08-02-20,20 - 21,"13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","13,60","27,01","27,01","27,01"
08-02-20,21 - 22,"13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","13,36","27,00","27,00","27,00"
08-02-20,22 - 23,"12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","12,98","21,91","21,91","21,91"
08-02-20,23 - 00,"12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15","12,15"
09-02-20,00 - 01,"12,84","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81","12,81"
09-02-20,01 - 02,"12,47","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41","12,41"
09-02-20,02 - 03,"12,03","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99","11,99"
09-02-20,03 - 04,"9,79","9,18","9,18","9,18","9,18","9,18","9,18","9,18","9,83","9,83","9,83","9,18","9,18","9,18","9,18","9,18","9,18"
09-02-20,04 - 05,"8,19","7,54","7,54","7,54","7,54","7,54","7,54","7,54","9,69","9,69","9,69","7,54","7,54","7,54","7,54","7,54","7,54"
09-02-20,05 - 06,"7,04","4,24","4,24","4,24","4,24","4,24","4,24","4,24","9,74","9,74","9,74","5,53","5,53","5,53","4,24","4,24","4,24"
09-02-20,06 - 07,"7,06","3,85","3,85","3,85","3,85","3,85","3,85","3,85","9,80","9,80","9,80","4,67","4,67","4,67","3,85","3,85","3,85"
09-02-20,07 - 08,"9,34","5,06","5,06","5,06","5,06","5,06","5,06","5,06","10,45","10,45","10,45","6,44","6,44","6,44","5,06","5,06","5,06"
09-02-20,08 - 09,"9,99","7,41","7,41","7,41","7,41","7,41","1,72","7,41","10,87","10,87","10,87","7,41","7,41","7,41","25,91","25,91","25,91"
09-02-20,09 - 10,"10,42","9,31","9,31","9,31","9,31","9,31","0,07","9,31","11,51","11,51","11,51","9,31","9,31","9,31","25,93","25,93","25,93"
09-02-20,10 - 11,"11,23","10,06","10,06","10,06","10,06","10,06","0,50","10,06","11,79","11,79","11,79","10,06","10,06","10,06","10,06","10,06","10,06"
09-02-20,11 - 12,"11,62","10,09","10,09","10,09","10,09","10,09","10,09","10,09","11,87","11,87","11,87","10,09","10,09","10,09","10,09","10,09","10,09"
09-02-20,12 - 13,"11,28","10,07","10,07","10,07","10,07","10,07","10,07","10,07","11,87","11,87","11,87","10,07","10,07","10,07","10,07","10,07","10,07"
09-02-20,13 - 14,"10,98","9,98","9,98","9,98","9,98","9,98","9,98","9,98","11,81","11,81","11,81","9,98","9,98","9,98","9,98","9,98","9,98"
09-02-20,14 - 15,"10,73","8,44","8,44","8,44","8,44","8,44","8,44","8,44","11,85","11,85","11,85","8,44","8,44","8,44","8,44","8,44","8,44"
09-02-20,15 - 16,"10,78","8,35","8,35","8,35","8,35","8,35","8,35","8,35","11,93","11,93","11,93","8,35","8,35","8,35","8,35","8,35","8,35"
09-02-20,16 - 17,"11,34","9,93","9,93","9,93","9,93","9,93","9,93","9,93","12,03","12,03","12,03","9,93","9,93","9,93","9,93","9,93","9,93"
09-02-20,17 - 18,"12,02","11,76","11,76","11,76","11,76","11,76","11,76","11,76","12,08","12,08","12,08","11,76","11,76","11,76","11,76","11,76","11,76"
09-02-20,18 - 19,"12,06","11,97","11,97","11,97","11,97","11,97","11,97","11,97","11,99","11,99","11,99","11,97","11,97","11,97","25,94","25,94","25,94"
09-02-20,19 - 20,"10,98","8,60","8,60","8,60","8,60","8,60","8,60","8,60","11,89","11,89","11,89","8,60","8,60","8,60","8,60","8,60","8,60"
09-02-20,20 - 21,"9,95","4,09","4,09","4,09","4,09","4,09","4,09","4,09","11,61","11,61","11,61","7,90","7,90","7,90","4,09","4,09","4,09"
09-02-20,21 - 22,"9,63","3,27","3,27","3,27","3,27","3,27","0,07","3,27","11,38","11,38","11,38","7,85","7,85","7,85","4,02","4,02","4,02"
09-02-20,22 - 23,"6,84","1,30","1,30","1,30","1,30","1,30","0,02","1,30","10,75","10,75","10,75","7,76","7,76","7,76","1,30","1,30","1,30"
09-02-20,23 - 00,"3,60","0,04","0,04","0,04","0,04","0,04","0,02","0,04","10,20","10,20","10,20","7,60","7,60","7,60","0,07","0,07","0,07"
10-02-20,00 - 01,"2,92","-0,09","-0,09","-0,09","-0,09","-0,09","-2,58","-2,58","10,83","10,83","10,83","8,35","8,35","8,35","17,53","17,53","17,53"
10-02-20,01 - 02,"2,01","-0,20","-0,20","-0,20","-0,20","-0,20","-2,68","-2,68","10,08","10,08","10,08","8,51","8,51","8,51","0,08","0,08","0,08"
10-02-20,02 - 03,"1,63","-0,10","-0,10","-0,10","-0,10","-0,10","-2,66","-2,66","9,76","9,76","9,76","8,40","8,40","8,40","0,07","0,07","0,07"
10-02-20,03 - 04,"1,83","-0,07","-0,07","-0,07","-0,07","-0,07","-2,66","-2,66","9,79","9,79","9,79","8,24","8,24","8,24","16,47","16,47","16,47"
10-02-20,04 - 05,"3,28","0,06","0,06","0,06","0,06","0,06","-0,75","-0,75","9,96","9,96","9,96","8,22","8,22","8,22","4,09","4,09","4,09"
10-02-20,05 - 06,"7,81","4,11","4,11","4,11","4,11","4,11","0,01","0,01","10,51","10,51","10,51","8,31","8,31","8,31","4,11","4,11","4,11"
10-02-20,06 - 07,"10,94","8,98","8,98","8,98","8,98","14,05","0,41","8,98","12,03","12,03","12,03","8,98","8,98","8,98","16,00","16,00","16,00"
10-02-20,07 - 08,"13,06","13,10","13,10","13,10","13,10","13,15","14,11","13,10","13,10","13,10","13,10","13,10","13,10","13,10","36,04","36,04","36,04"
10-02-20,08 - 09,"14,08","14,09","14,09","14,09","14,09","14,09","18,08","18,08","14,09","14,09","14,09","14,09","14,09","14,09","46,72","46,72","46,72"
