;sourceId;referenceTime;elementId;value;unit;timeOffset
293;SN41005:0;2018-01-03 00:50:00;air_temperature;3.0;degC;PT0H
294;SN41005:0;2018-01-03 01:00:00;air_temperature;3.3;degC;PT0H
295;SN41005:0;2018-01-03 01:10:00;air_temperature;3.6;degC;PT0H
296;SN41005:0;2018-01-03 01:20:00;air_temperature;3.7;degC;PT0H
297;SN41005:0;2018-01-03 01:30:00;air_temperature;3.6;degC;PT0H
298;SN41005:0;2018-01-03 01:40:00;air_temperature;3.8;degC;PT0H
299;SN41005:0;2018-01-03 01:50:00;air_temperature;3.8;degC;PT0H
300;SN41005:0;2018-01-03 02:00:00;air_temperature;3.7;degC;PT0H
301;SN41005:0;2018-01-03 02:10:00;air_temperature;3.8;degC;PT0H
302;SN41005:0;2018-01-03 02:20:00;air_temperature;3.7;degC;PT0H
303;SN41005:0;2018-01-03 02:30:00;air_temperature;3.5;degC;PT0H
304;SN41005:0;2018-01-03 02:40:00;air_temperature;3.3;degC;PT0H
305;SN41005:0;2018-01-03 02:50:00;air_temperature;3.5;degC;PT0H
306;SN41005:0;2018-01-03 03:00:00;air_temperature;3.5;degC;PT0H
307;SN41005:0;2018-01-03 03:10:00;air_temperature;3.5;degC;PT0H
308;SN41005:0;2018-01-03 03:20:00;air_temperature;3.5;degC;PT0H
309;SN41005:0;2018-01-03 03:30:00;air_temperature;3.0;degC;PT0H
310;SN41005:0;2018-01-03 03:40:00;air_temperature;2.8;degC;PT0H
311;SN41005:0;2018-01-03 03:50:00;air_temperature;2.7;degC;PT0H
312;SN41005:0;2018-01-03 04:00:00;air_temperature;2.7;degC;PT0H
313;SN41005:0;2018-01-03 04:10:00;air_temperature;2.5;degC;PT0H
314;SN41005:0;2018-01-03 04:20:00;air_temperature;2.5;degC;PT0H
315;SN41005:0;2018-01-03 04:30:00;air_temperature;2.6;degC;PT0H
316;SN41005:0;2018-01-03 04:40:00;air_temperature;2.5;degC;PT0H
317;SN41005:0;2018-01-03 04:50:00;air_temperature;2.5;degC;PT0H
318;SN41005:0;2018-01-03 05:00:00;air_temperature;2.6;degC;PT0H
319;SN41005:0;2018-01-03 05:10:00;air_temperature;2.6;degC;PT0H
320;SN41005:0;2018-01-03 05:20:00;air_temperature;2.6;degC;PT0H
321;SN41005:0;2018-01-03 05:30:00;air_temperature;2.6;degC;PT0H
322;SN41005:0;2018-01-03 05:40:00;air_temperature;2.6;degC;PT0H
323;SN41005:0;2018-01-03 05:50:00;air_temperature;2.6;degC;PT0H
324;SN41005:0;2018-01-03 06:00:00;air_temperature;2.5;degC;PT0H
325;SN41005:0;2018-01-03 06:10:00;air_temperature;2.5;degC;PT0H
