;sourceId;referenceTime;elementId;value;unit;timeOffset
189;SN40880:0;2018-01-08 21:00:00+00:00;max(air_temperature PT1H);-18.3;degC;PT0H
190;SN40880:0;2018-01-08 22:00:00+00:00;max(air_temperature PT1H);-18.5;degC;PT0H
191;SN40880:0;2018-01-08 23:00:00+00:00;max(air_temperature PT1H);-19.2;degC;PT0H
192;SN40880:0;2018-01-09 00:00:00+00:00;max(air_temperature PT1H);-19.0;degC;PT0H
193;SN40880:0;2018-01-09 01:00:00+00:00;max(air_temperature PT1H);-19.0;degC;PT0H
194;SN40880:0;2018-01-09 02:00:00+00:00;max(air_temperature PT1H);-18.7;degC;PT0H
195;SN40880:0;2018-01-09 03:00:00+00:00;max(air_temperature PT1H);-19.2;degC;PT0H
196;SN40880:0;2018-01-09 04:00:00+00:00;max(air_temperature PT1H);-19.5;degC;PT0H
197;SN40880:0;2018-01-09 05:00:00+00:00;max(air_temperature PT1H);-19.5;degC;PT0H
198;SN40880:0;2018-01-09 06:00:00+00:00;max(air_temperature PT1H);-18.5;degC;PT0H
199;SN40880:0;2018-01-09 07:00:00+00:00;max(air_temperature PT1H);-17.2;degC;PT0H
200;SN40880:0;2018-01-09 08:00:00+00:00;max(air_temperature PT1H);-16.3;degC;PT0H
201;SN40880:0;2018-01-09 09:00:00+00:00;max(air_temperature PT1H);-15.9;degC;PT0H
202;SN40880:0;2018-01-09 10:00:00+00:00;max(air_temperature PT1H);-12.6;degC;PT0H
203;SN40880:0;2018-01-09 11:00:00+00:00;max(air_temperature PT1H);-9.2;degC;PT0H
204;SN40880:0;2018-01-09 12:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
205;SN40880:0;2018-01-09 13:00:00+00:00;max(air_temperature PT1H);-3.4;degC;PT0H
206;SN40880:0;2018-01-09 14:00:00+00:00;max(air_temperature PT1H);-1.9;degC;PT0H
207;SN40880:0;2018-01-09 15:00:00+00:00;max(air_temperature PT1H);-0.3;degC;PT0H
208;SN40880:0;2018-01-09 16:00:00+00:00;max(air_temperature PT1H);-0.7;degC;PT0H
209;SN40880:0;2018-01-09 17:00:00+00:00;max(air_temperature PT1H);-1.5;degC;PT0H
210;SN40880:0;2018-01-09 18:00:00+00:00;max(air_temperature PT1H);-2.0;degC;PT0H
211;SN40880:0;2018-01-09 19:00:00+00:00;max(air_temperature PT1H);-2.0;degC;PT0H
212;SN40880:0;2018-01-09 20:00:00+00:00;max(air_temperature PT1H);-1.8;degC;PT0H
213;SN40880:0;2018-01-09 21:00:00+00:00;max(air_temperature PT1H);-2.8;degC;PT0H
214;SN40880:0;2018-01-09 22:00:00+00:00;max(air_temperature PT1H);-2.6;degC;PT0H
215;SN40880:0;2018-01-09 23:00:00+00:00;max(air_temperature PT1H);-2.9;degC;PT0H
216;SN40880:0;2018-01-10 00:00:00+00:00;max(air_temperature PT1H);-2.1;degC;PT0H
217;SN40880:0;2018-01-10 01:00:00+00:00;max(air_temperature PT1H);-2.3;degC;PT0H
218;SN40880:0;2018-01-10 02:00:00+00:00;max(air_temperature PT1H);-1.6;degC;PT0H
219;SN40880:0;2018-01-10 03:00:00+00:00;max(air_temperature PT1H);-1.4;degC;PT0H
220;SN40880:0;2018-01-10 04:00:00+00:00;max(air_temperature PT1H);-2.6;degC;PT0H
221;SN40880:0;2018-01-10 05:00:00+00:00;max(air_temperature PT1H);-2.4;degC;PT0H
222;SN40880:0;2018-01-10 06:00:00+00:00;max(air_temperature PT1H);-2.4;degC;PT0H
