,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
261,2018-10-13 22:00:00,87.0,500,600,9
262,2018-10-13 23:00:00,84.0,500,600,9
263,2018-10-14 00:00:00,84.0,500,600,9
264,2018-10-14 01:00:00,87.0,500,600,9
265,2018-10-14 02:00:00,84.0,500,600,9
266,2018-10-14 03:00:00,90.0,500,600,9
267,2018-10-14 04:00:00,93.0,500,600,9
268,2018-10-14 05:00:00,81.0,500,600,9
269,2018-10-14 06:00:00,87.0,500,600,9
270,2018-10-14 07:00:00,87.0,500,600,9
271,2018-10-14 08:00:00,81.0,500,600,9
272,2018-10-14 09:00:00,84.0,500,600,9
273,2018-10-14 10:00:00,87.0,500,600,9
274,2018-10-14 11:00:00,78.0,500,600,9
275,2018-10-14 12:00:00,78.0,500,600,9
276,2018-10-14 13:00:00,78.0,500,600,9
277,2018-10-14 14:00:00,81.05553651663779,500,600,9
278,2018-10-14 15:00:00,78.0,500,600,9
279,2018-10-14 16:00:00,87.0,500,600,9
280,2018-10-14 17:00:00,84.0,500,600,9
281,2018-10-14 18:00:00,78.0,500,600,9
282,2018-10-14 19:00:00,93.0,500,600,9
283,2018-10-14 20:00:00,84.0,500,600,9
284,2018-10-14 21:00:00,90.0,500,600,9
285,2018-10-14 22:00:00,90.0,500,600,9
286,2018-10-14 23:00:00,90.0,500,600,9
287,2018-10-15 00:00:00,90.0,500,600,9
288,2018-10-15 01:00:00,90.79647570252928,500,600,9
289,2018-10-15 02:00:00,87.4642784226795,500,600,9
290,2018-10-15 03:00:00,93.7709976485267,500,600,9
291,2018-10-15 04:00:00,90.44888059008801,500,600,9
292,2018-10-15 05:00:00,87.8236870098267,500,600,9
293,2018-10-15 06:00:00,81.4984662432367,500,600,9
294,2018-10-15 07:00:00,90.44888059008801,500,600,9
295,2018-10-15 08:00:00,111.162043881893,500,600,9
296,2018-10-15 09:00:00,132.034086507992,500,600,9
297,2018-10-15 10:00:00,132.0,500,600,9
298,2018-10-15 11:00:00,135.0,500,600,9
299,2018-10-15 12:00:00,132.034086507992,500,600,9
300,2018-10-15 13:00:00,129.034879005639,500,600,9
301,2018-10-15 14:00:00,120.037494142455,500,600,9
302,2018-10-15 15:00:00,120.598507453451,500,600,9
303,2018-10-15 16:00:00,117.61377470347601,500,600,9
304,2018-10-15 17:00:00,99.7697348898953,500,600,9
305,2018-10-15 18:00:00,103.097041664638,500,600,9
306,2018-10-15 19:00:00,99.40824915468541,500,600,9
307,2018-10-15 20:00:00,93.43446901438459,500,600,9
308,2018-10-15 21:00:00,99.40824915468541,500,600,9
309,2018-10-15 22:00:00,99.40824915468541,500,600,9
310,2018-10-15 23:00:00,102.703456611742,500,600,9
311,2018-10-16 00:00:00,96.4209520799292,500,600,9
312,2018-10-16 01:00:00,96.74709297958259,500,600,9
313,2018-10-16 02:00:00,93.7709976485267,500,600,9
314,2018-10-16 03:00:00,99.40824915468541,500,600,9
315,2018-10-16 04:00:00,96.74709297958259,500,600,9
316,2018-10-16 05:00:00,96.74709297958259,500,600,9
317,2018-10-16 06:00:00,97.1648084442099,500,600,9
318,2018-10-16 07:00:00,99.72462083156799,500,600,9
319,2018-10-16 08:00:00,120.149906367005,500,600,9
320,2018-10-16 09:00:00,135.13326755466298,500,600,9
321,2018-10-16 10:00:00,132.034086507992,500,600,9
322,2018-10-16 11:00:00,135.033329219123,500,600,9
323,2018-10-16 12:00:00,129.034879005639,500,600,9
324,2018-10-16 13:00:00,132.034086507992,500,600,9
325,2018-10-16 14:00:00,123.03657992645901,500,600,9
326,2018-10-16 15:00:00,120.037494142455,500,600,9
327,2018-10-16 16:00:00,111.04053313993,500,600,9
328,2018-10-16 17:00:00,105.04284840007,500,600,9
329,2018-10-16 18:00:00,99.04544411531508,500,600,9
330,2018-10-16 19:00:00,102.396288995256,500,600,9
331,2018-10-16 20:00:00,99.18165152889921,500,600,9
332,2018-10-16 21:00:00,105.385008421502,500,600,9
