,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
344,2018-01-15 06:00:00,162,1000,1200,1
345,2018-01-15 07:00:00,192,1000,1200,1
346,2018-01-15 08:00:00,222,1000,1200,1
347,2018-01-15 09:00:00,240,1000,1200,1
348,2018-01-15 10:00:00,240,1000,1200,1
349,2018-01-15 11:00:00,246,1000,1200,1
350,2018-01-15 12:00:00,246,1000,1200,1
351,2018-01-15 13:00:00,246,1000,1200,1
352,2018-01-15 14:00:00,246,1000,1200,1
353,2018-01-15 15:00:00,240,1000,1200,1
354,2018-01-15 16:00:00,234,1000,1200,1
355,2018-01-15 17:00:00,186,1000,1200,1
356,2018-01-15 18:00:00,174,1000,1200,1
357,2018-01-15 19:00:00,174,1000,1200,1
358,2018-01-15 20:00:00,174,1000,1200,1
359,2018-01-15 21:00:00,174,1000,1200,1
360,2018-01-15 22:00:00,174,1000,1200,1
361,2018-01-15 23:00:00,162,1000,1200,1
362,2018-01-16 00:00:00,156,1000,1200,1
363,2018-01-16 01:00:00,156,1000,1200,1
364,2018-01-16 02:00:00,162,1000,1200,1
365,2018-01-16 03:00:00,168,1000,1200,1
366,2018-01-16 04:00:00,162,1000,1200,1
367,2018-01-16 05:00:00,162,1000,1200,1
368,2018-01-16 06:00:00,156,1000,1200,1
369,2018-01-16 07:00:00,192,1000,1200,1
370,2018-01-16 08:00:00,204,1000,1200,1
371,2018-01-16 09:00:00,216,1000,1200,1
372,2018-01-16 10:00:00,228,1000,1200,1
373,2018-01-16 11:00:00,228,1000,1200,1
374,2018-01-16 12:00:00,222,1000,1200,1
375,2018-01-16 13:00:00,216,1000,1200,1
376,2018-01-16 14:00:00,210,1000,1200,1
377,2018-01-16 15:00:00,216,1000,1200,1
378,2018-01-16 16:00:00,216,1000,1200,1
379,2018-01-16 17:00:00,174,1000,1200,1
380,2018-01-16 18:00:00,156,1000,1200,1
381,2018-01-16 19:00:00,156,1000,1200,1
382,2018-01-16 20:00:00,156,1000,1200,1
383,2018-01-16 21:00:00,162,1000,1200,1
384,2018-01-16 22:00:00,156,1000,1200,1
385,2018-01-16 23:00:00,150,1000,1200,1
386,2018-01-17 00:00:00,156,1000,1200,1
387,2018-01-17 01:00:00,156,1000,1200,1
388,2018-01-17 02:00:00,162,1000,1200,1
389,2018-01-17 03:00:00,174,1000,1200,1
390,2018-01-17 04:00:00,162,1000,1200,1
391,2018-01-17 05:00:00,156,1000,1200,1
392,2018-01-17 06:00:00,168,1000,1200,1
393,2018-01-17 07:00:00,204,1000,1200,1
394,2018-01-17 08:00:00,216,1000,1200,1
395,2018-01-17 09:00:00,222,1000,1200,1
396,2018-01-17 10:00:00,246,1000,1200,1
397,2018-01-17 11:00:00,258,1000,1200,1
398,2018-01-17 12:00:00,270,1000,1200,1
399,2018-01-17 13:00:00,246,1000,1200,1
400,2018-01-17 14:00:00,234,1000,1200,1
401,2018-01-17 15:00:00,240,1000,1200,1
402,2018-01-17 16:00:00,240,1000,1200,1
403,2018-01-17 17:00:00,192,1000,1200,1
404,2018-01-17 18:00:00,174,1000,1200,1
405,2018-01-17 19:00:00,168,1000,1200,1
406,2018-01-17 20:00:00,168,1000,1200,1
407,2018-01-17 21:00:00,168,1000,1200,1
408,2018-01-17 22:00:00,168,1000,1200,1
409,2018-01-17 23:00:00,168,1000,1200,1
410,2018-01-18 00:00:00,174,1000,1200,1
411,2018-01-18 01:00:00,180,1000,1200,1
412,2018-01-18 02:00:00,186,1000,1200,1
413,2018-01-18 03:00:00,180,1000,1200,1
414,2018-01-18 04:00:00,180,1000,1200,1
415,2018-01-18 05:00:00,180,1000,1200,1
416,2018-01-18 06:00:00,186,1000,1200,1
417,2018-01-18 07:00:00,228,1000,1200,1
418,2018-01-18 08:00:00,246,1000,1200,1
419,2018-01-18 09:00:00,246,1000,1200,1
420,2018-01-18 10:00:00,270,1000,1200,1
421,2018-01-18 11:00:00,282,1000,1200,1
422,2018-01-18 12:00:00,288,1000,1200,1
423,2018-01-18 13:00:00,294,1000,1200,1
424,2018-01-18 14:00:00,288,1000,1200,1
425,2018-01-18 15:00:00,264,1000,1200,1
426,2018-01-18 16:00:00,252,1000,1200,1
427,2018-01-18 17:00:00,204,1000,1200,1
428,2018-01-18 18:00:00,180,1000,1200,1
429,2018-01-18 19:00:00,180,1000,1200,1
430,2018-01-18 20:00:00,180,1000,1200,1
431,2018-01-18 21:00:00,174,1000,1200,1
432,2018-01-18 22:00:00,174,1000,1200,1
433,2018-01-18 23:00:00,162,1000,1200,1
434,2018-01-19 00:00:00,174,1000,1200,1
435,2018-01-19 01:00:00,186,1000,1200,1
436,2018-01-19 02:00:00,174,1000,1200,1
437,2018-01-19 03:00:00,168,1000,1200,1
438,2018-01-19 04:00:00,168,1000,1200,1
439,2018-01-19 05:00:00,168,1000,1200,1
440,2018-01-19 06:00:00,168,1000,1200,1
441,2018-01-19 07:00:00,216,1000,1200,1
